subject,format,run,trial_nr,n1,n2,choice,rt,accuracy,correct,isi
14,non-symbolic,3,80,14,28,True,199,1,-1,6.532999999999996
14,non-symbolic,3,81,28,40,True,943,1,-1,7.53300000000001
14,non-symbolic,3,82,14,5,False,345,1,1,7.03200000000001
14,non-symbolic,3,83,14,7,True,900,0,1,9.032999999999996
14,non-symbolic,3,84,7,4,False,686,1,1,8.031999999999988
14,non-symbolic,3,85,20,40,True,488,1,-1,8.532
14,non-symbolic,3,86,20,57,True,389,1,-1,6.032
14,non-symbolic,3,87,28,56,False,-1,-1,-1,7.032999999999996
14,non-symbolic,3,88,28,56,True,891,1,-1,9.03300000000001
14,non-symbolic,3,89,5,10,True,561,1,-1,7.53200000000001
14,non-symbolic,3,90,7,6,True,1558,0,1,6.032
14,non-symbolic,3,91,20,19,True,1238,0,1,8.533000000000001
14,non-symbolic,3,92,7,6,False,684,1,1,8.032
14,non-symbolic,3,93,7,20,True,361,1,-1,6.5329999999999675
14,non-symbolic,3,94,10,20,True,397,1,-1,7.533
14,non-symbolic,3,95,5,14,True,663,1,-1,8.533000000000001
14,non-symbolic,3,96,7,20,True,290,1,-1,8.032999999999976
14,non-symbolic,3,97,14,13,False,391,1,1,6.53300000000001
14,non-symbolic,3,98,5,10,True,404,1,-1,7.032000000000034
14,non-symbolic,3,99,10,20,True,314,1,-1,9.031999999999977
14,non-symbolic,3,100,14,5,False,387,1,1,6.031999999999977
14,non-symbolic,3,101,28,14,False,489,1,1,8.032999999999953
14,non-symbolic,3,102,10,7,False,339,1,1,6.532000000000034
14,non-symbolic,3,103,10,7,False,464,1,1,9.03200000000001
14,non-symbolic,3,104,28,56,True,418,1,-1,8.53300000000001
14,non-symbolic,3,105,7,4,False,296,1,1,7.033999999999953
14,non-symbolic,3,106,14,13,True,526,0,1,6.033999999999873
14,non-symbolic,3,107,20,28,True,569,1,-1,7.53300000000001
14,non-symbolic,3,108,28,27,True,645,0,1,8.033000000000024
14,non-symbolic,4,109,10,4,False,290,1,1,7.032000000000004
14,non-symbolic,4,110,7,10,True,377,1,-1,6.531999999999999
14,non-symbolic,4,111,14,10,False,591,1,1,9.03300000000001
14,non-symbolic,4,112,20,40,True,299,1,-1,8.531999999999991
14,non-symbolic,4,113,28,10,False,339,1,1,7.533000000000012
14,non-symbolic,4,114,5,14,True,393,1,-1,6.032999999999977
14,non-symbolic,4,115,28,14,False,433,1,1,8.032000000000014
14,non-symbolic,4,116,14,10,False,358,1,1,6.03200000000002
14,non-symbolic,4,117,7,14,True,227,1,-1,7.532000000000002
14,non-symbolic,4,118,14,28,True,377,1,-1,8.032999999999987
14,non-symbolic,4,119,10,14,True,644,1,-1,8.531999999999996
14,non-symbolic,4,120,20,7,False,414,1,1,9.032000000000005
14,non-symbolic,4,121,28,14,False,567,1,1,6.532000000000001
14,non-symbolic,4,122,7,14,True,336,1,-1,7.031999999999986
14,non-symbolic,4,123,5,3,False,322,1,1,7.032999999999987
14,non-symbolic,4,124,5,3,False,1012,1,1,7.531999999999935
14,non-symbolic,4,125,7,4,False,873,1,1,8.032999999999996
14,non-symbolic,4,126,14,10,True,743,0,1,6.032
14,non-symbolic,4,127,5,2,False,307,1,1,8.531999999999982
14,non-symbolic,4,128,10,28,True,395,1,-1,6.531999999999967
14,non-symbolic,4,129,10,28,True,258,1,-1,9.032
14,non-symbolic,4,130,7,20,True,450,1,-1,6.533000000000033
14,non-symbolic,4,131,20,28,True,775,1,-1,7.033000000000033
14,non-symbolic,4,132,10,4,False,281,1,1,9.03300000000001
14,non-symbolic,4,133,28,56,True,350,1,-1,8.533000000000024
14,non-symbolic,4,134,14,7,False,377,1,1,6.034000000000019
14,non-symbolic,4,135,20,57,True,279,1,-1,7.533999999999953
14,non-symbolic,4,136,5,14,True,262,1,-1,8.032000000000048
14,non-symbolic,4,137,14,13,False,1210,1,1,6.532
14,non-symbolic,4,138,28,20,True,554,0,1,8.03200000000001
14,non-symbolic,4,139,10,7,False,1068,1,1,7.532000000000014
14,non-symbolic,4,140,20,28,True,315,1,-1,7.0329999999998964
14,non-symbolic,4,141,5,7,False,1528,0,-1,9.030999999999992
14,non-symbolic,4,142,7,14,True,275,1,-1,8.532000000000014
14,non-symbolic,4,143,20,40,True,101,1,-1,6.0329999999999675
14,non-symbolic,4,144,28,20,False,425,1,1,7.0340000000001
14,non-symbolic,5,145,28,56,False,1039,0,-1,9.033000000000003
14,non-symbolic,5,146,10,4,False,664,1,1,7.033000000000005
14,non-symbolic,5,147,5,3,False,417,1,1,7.531999999999991
14,non-symbolic,5,148,14,28,True,468,1,-1,6.533
14,non-symbolic,5,149,28,40,True,778,1,-1,6.032000000000003
14,non-symbolic,5,150,5,10,True,799,1,-1,8.031999999999993
14,non-symbolic,5,151,10,4,False,570,1,1,8.53200000000001
14,non-symbolic,5,152,10,20,True,361,1,-1,7.0329999999999915
14,non-symbolic,5,153,5,4,False,273,1,1,7.531999999999992
14,non-symbolic,5,154,20,19,True,740,0,1,8.53300000000001
14,non-symbolic,5,155,20,10,False,317,1,1,6.533000000000005
14,non-symbolic,5,156,7,5,False,351,1,1,6.032000000000005
14,non-symbolic,5,157,7,4,False,437,1,1,9.033000000000005
14,non-symbolic,5,158,5,4,False,269,1,1,8.032000000000002
14,non-symbolic,5,159,7,20,True,507,1,-1,6.032000000000001
14,non-symbolic,5,160,20,10,False,283,1,1,7.533999999999977
14,non-symbolic,5,161,5,2,False,1111,1,1,6.532000000000015
14,non-symbolic,5,162,7,10,True,520,1,-1,8.533000000000015
14,non-symbolic,5,163,14,40,True,257,1,-1,7.033000000000033
14,non-symbolic,5,164,5,4,False,309,1,1,9.033000000000001
14,non-symbolic,5,165,20,19,False,630,1,1,8.03200000000001
14,non-symbolic,5,166,7,6,False,337,1,1,6.533000000000033
14,non-symbolic,5,167,28,27,True,489,0,1,6.03200000000002
14,non-symbolic,5,168,10,4,False,351,1,1,8.03200000000001
14,non-symbolic,5,169,7,2,False,428,1,1,7.534000000000034
14,non-symbolic,5,170,14,5,False,757,1,1,8.532
14,non-symbolic,5,171,10,5,False,543,1,1,9.031999999999977
14,non-symbolic,5,172,20,57,True,352,1,-1,7.034000000000001
14,non-symbolic,5,173,14,7,False,459,1,1,8.532
14,non-symbolic,5,174,28,79,True,553,1,-1,6.03300000000001
14,non-symbolic,5,175,20,19,False,383,1,1,7.532000000000034
14,non-symbolic,5,176,28,14,False,419,1,1,9.033999999999963
14,non-symbolic,5,177,14,13,False,707,1,1,6.532000000000034
14,non-symbolic,5,178,14,10,False,314,1,1,7.0329999999999435
14,non-symbolic,5,179,28,10,False,521,1,1,8.032000000000048
14,non-symbolic,5,180,10,28,True,569,1,-1,7.032000000000024
14,non-symbolic,6,181,14,5,False,589,1,1,8.032999999999998
14,non-symbolic,6,182,5,2,False,877,1,1,7.532000000000002
14,non-symbolic,6,183,5,4,False,565,1,1,7.035000000000003
14,non-symbolic,6,184,7,14,False,416,0,-1,6.532999999999996
14,non-symbolic,6,185,14,28,True,418,1,-1,6.032
14,non-symbolic,6,186,10,7,False,1174,1,1,8.532999999999996
14,non-symbolic,6,187,28,79,True,366,1,-1,9.033000000000001
14,non-symbolic,6,188,20,7,False,585,1,1,6.033
14,non-symbolic,6,189,10,28,True,362,1,-1,7.033
14,non-symbolic,6,190,5,4,False,310,1,1,7.532999999999968
14,non-symbolic,6,191,14,28,True,413,1,-1,9.033000000000001
14,non-symbolic,6,192,7,2,False,643,1,1,6.532000000000034
14,non-symbolic,6,193,20,7,False,226,1,1,8.532000000000025
14,non-symbolic,6,194,14,10,False,943,1,1,8.033000000000015
14,non-symbolic,6,195,20,7,False,448,1,1,6.032
14,non-symbolic,6,196,20,19,True,512,0,1,8.032999999999959
14,non-symbolic,6,197,14,40,True,205,1,-1,8.532000000000005
14,non-symbolic,6,198,5,2,False,585,1,1,9.03200000000001
14,non-symbolic,6,199,28,40,False,976,0,-1,7.53300000000001
14,non-symbolic,6,200,7,20,True,385,1,-1,7.032000000000002
14,non-symbolic,6,201,10,5,False,508,1,1,6.531999999999996
14,non-symbolic,6,202,20,14,True,1224,0,1,6.532000000000014
14,non-symbolic,6,203,7,2,False,273,1,1,6.032999999999976
14,non-symbolic,6,204,10,7,True,1039,0,1,8.533000000000019
14,non-symbolic,6,205,5,3,False,660,1,1,9.032000000000039
14,non-symbolic,6,206,10,4,False,446,1,1,7.532999999999986
14,non-symbolic,6,207,14,5,False,439,1,1,7.0339999999999865
14,non-symbolic,6,208,28,40,True,1129,1,-1,8.033000000000001
14,non-symbolic,6,209,7,2,False,318,1,1,6.532999999999987
14,non-symbolic,6,210,28,14,False,174,1,1,8.031999999999968
14,non-symbolic,6,211,5,7,True,1032,1,-1,7.531999999999957
14,non-symbolic,6,212,7,5,False,304,1,1,6.031999999999977
14,non-symbolic,6,213,28,40,True,509,1,-1,7.03200000000001
14,non-symbolic,6,214,28,27,True,298,0,1,9.03400000000002
14,non-symbolic,6,215,20,19,False,566,1,1,8.531999999999954
14,non-symbolic,6,216,10,9,True,1189,0,1,7.033000000000067
15,non-symbolic,1,1,20,7,False,591,1,1,8.532000000000002
15,non-symbolic,1,2,7,10,True,643,1,-1,7.532000000000005
15,non-symbolic,1,3,28,10,False,281,1,1,7.032
15,non-symbolic,1,4,5,4,False,1010,1,1,6.032999999999996
15,non-symbolic,1,5,28,29,True,597,1,-1,9.031999999999977
15,non-symbolic,1,6,7,20,True,474,1,-1,8.032999999999996
15,non-symbolic,1,7,5,4,False,398,1,1,6.532999999999991
15,non-symbolic,1,8,14,7,False,229,1,1,8.033000000000007
15,non-symbolic,1,9,7,14,True,406,1,-1,8.53299999999999
15,non-symbolic,1,10,10,20,True,356,1,-1,7.03300000000001
15,non-symbolic,1,11,14,28,True,65,1,-1,6.032000000000011
15,non-symbolic,1,12,10,28,True,250,1,-1,7.533000000000024
15,non-symbolic,1,13,14,7,False,307,1,1,6.532999999999996
15,non-symbolic,1,14,20,28,True,606,1,-1,9.032999999999948
15,non-symbolic,1,15,10,11,False,278,0,-1,6.532000000000024
15,non-symbolic,1,16,7,10,True,1090,1,-1,9.032000000000048
15,non-symbolic,1,17,5,10,True,474,1,-1,7.032000000000015
15,non-symbolic,1,18,5,6,True,1106,1,-1,6.03300000000002
15,non-symbolic,1,19,20,28,True,227,1,-1,7.533999999999996
15,non-symbolic,1,20,20,40,True,105,1,-1,8.532000000000043
15,non-symbolic,1,21,5,3,False,533,1,1,8.032999999999982
15,non-symbolic,1,22,28,14,False,339,1,1,6.031999999999953
15,non-symbolic,1,23,28,20,False,296,1,1,6.533000000000033
15,non-symbolic,1,24,10,20,True,298,1,-1,9.032999999999962
15,non-symbolic,1,25,28,14,False,234,1,1,8.03300000000001
15,non-symbolic,1,26,10,28,True,298,1,-1,8.532999999999987
15,non-symbolic,1,27,7,8,True,609,1,-1,7.032000000000005
15,non-symbolic,1,28,5,10,True,442,1,-1,7.532000000000034
15,non-symbolic,1,29,14,15,True,655,1,-1,6.532000000000034
15,non-symbolic,1,30,14,15,True,459,1,-1,7.531999999999977
15,non-symbolic,1,31,20,7,False,240,1,1,9.033000000000058
15,non-symbolic,1,32,7,8,True,702,1,-1,7.032000000000038
15,non-symbolic,1,33,10,7,False,313,1,1,8.032999999999882
15,non-symbolic,1,34,20,21,False,717,0,-1,8.53300000000001
15,non-symbolic,1,35,28,29,True,252,1,-1,6.032000000000057
15,non-symbolic,1,36,14,5,False,208,1,1,7.032000000000062
15,non-symbolic,2,37,5,4,False,351,1,1,6.032999999999994
15,non-symbolic,2,38,28,20,False,253,1,1,7.034000000000004
15,non-symbolic,2,39,20,14,False,413,1,1,8.032999999999998
15,non-symbolic,2,40,10,5,False,317,1,1,7.533
15,non-symbolic,2,41,7,2,False,286,1,1,6.531999999999996
15,non-symbolic,2,42,5,14,True,135,1,-1,9.032000000000002
15,non-symbolic,2,43,20,10,False,270,1,1,8.532
15,non-symbolic,2,44,10,7,False,165,1,1,6.532000000000001
15,non-symbolic,2,45,10,14,True,482,1,-1,7.531999999999996
15,non-symbolic,2,46,28,40,True,627,1,-1,7.032999999999986
15,non-symbolic,2,47,14,5,False,147,1,1,8.03200000000001
15,non-symbolic,2,48,14,15,True,216,1,-1,8.534000000000006
15,non-symbolic,2,49,20,40,True,831,1,-1,9.03299999999999
15,non-symbolic,2,50,14,40,True,231,1,-1,6.03300000000001
15,non-symbolic,2,51,5,6,True,774,1,-1,8.032999999999987
15,non-symbolic,2,52,7,4,False,229,1,1,8.532
15,non-symbolic,2,53,5,14,True,236,1,-1,6.033000000000021
15,non-symbolic,2,54,7,10,True,388,1,-1,6.532999999999996
15,non-symbolic,2,55,5,6,True,821,1,-1,9.032999999999987
15,non-symbolic,2,56,10,11,True,517,1,-1,7.534000000000001
15,non-symbolic,2,57,14,20,True,217,1,-1,7.032000000000024
15,non-symbolic,2,58,20,28,True,293,1,-1,6.032999999999953
15,non-symbolic,2,59,7,8,True,915,1,-1,8.53299999999999
15,non-symbolic,2,60,10,11,True,762,1,-1,7.03200000000001
15,non-symbolic,2,61,5,3,False,316,1,1,6.5329999999999675
15,non-symbolic,2,62,28,40,False,804,0,-1,9.032999999999976
15,non-symbolic,2,63,20,10,False,358,1,1,8.032999999999987
15,non-symbolic,2,64,20,28,True,236,1,-1,7.533
15,non-symbolic,2,65,10,5,False,329,1,1,8.534
15,non-symbolic,2,66,7,14,True,408,1,-1,7.031999999999987
15,non-symbolic,2,67,7,5,False,590,1,1,6.532000000000034
15,non-symbolic,2,68,28,14,False,146,1,1,7.531999999999996
15,non-symbolic,2,69,14,5,True,308,0,1,8.031999999999977
15,non-symbolic,2,70,14,20,True,621,1,-1,9.03300000000001
15,non-symbolic,2,71,28,79,True,319,1,-1,6.032000000000034
15,non-symbolic,2,72,28,10,False,293,1,1,6.532999999999996
15,non-symbolic,3,73,5,2,False,357,1,1,8.533000000000003
15,non-symbolic,3,74,7,10,True,515,1,-1,7.532
15,non-symbolic,3,75,20,10,False,436,1,1,6.032000000000005
15,non-symbolic,3,76,14,10,False,353,1,1,8.032
15,non-symbolic,3,77,10,4,False,193,1,1,9.033000000000005
15,non-symbolic,3,78,5,14,True,305,1,-1,7.032000000000011
15,non-symbolic,3,79,5,14,True,306,1,-1,6.532000000000006
15,non-symbolic,3,80,10,9,False,496,1,1,9.033000000000007
15,non-symbolic,3,81,28,14,False,356,1,1,8.53200000000001
15,non-symbolic,3,82,20,7,False,255,1,1,7.033
15,non-symbolic,3,83,7,10,True,514,1,-1,6.032000000000005
15,non-symbolic,3,84,10,28,True,303,1,-1,8.033000000000015
15,non-symbolic,3,85,10,20,True,456,1,-1,7.531999999999981
15,non-symbolic,3,86,10,9,False,916,1,1,6.53200000000001
15,non-symbolic,3,87,14,13,False,297,1,1,6.533000000000015
15,non-symbolic,3,88,7,4,False,380,1,1,7.031999999999996
15,non-symbolic,3,89,20,40,True,328,1,-1,6.032000000000015
15,non-symbolic,3,90,7,20,True,889,1,-1,7.531999999999991
15,non-symbolic,3,91,20,14,False,267,1,1,8.533000000000001
15,non-symbolic,3,92,5,4,False,146,1,1,8.032000000000021
15,non-symbolic,3,93,28,20,False,175,1,1,9.03200000000001
15,non-symbolic,3,94,28,14,False,159,1,1,8.53200000000001
15,non-symbolic,3,95,28,79,True,197,1,-1,6.033000000000033
15,non-symbolic,3,96,5,4,False,588,1,1,8.032000000000025
15,non-symbolic,3,97,7,2,False,551,1,1,6.532000000000048
15,non-symbolic,3,98,28,56,True,376,1,-1,9.03200000000001
15,non-symbolic,3,99,5,3,False,443,1,1,7.531999999999967
15,non-symbolic,3,100,20,14,False,306,1,1,7.03300000000001
15,non-symbolic,3,101,20,19,False,258,1,1,7.532
15,non-symbolic,3,102,10,9,False,354,1,1,7.032
15,non-symbolic,3,103,14,28,True,293,1,-1,9.032999999999967
15,non-symbolic,3,104,14,7,False,492,1,1,8.03300000000001
15,non-symbolic,3,105,7,20,True,400,1,-1,6.531999999999991
15,non-symbolic,3,106,14,7,False,506,1,1,6.03099999999992
15,non-symbolic,3,107,14,5,False,293,1,1,8.532000000000025
15,non-symbolic,3,108,28,56,True,273,1,-1,8.531999999999954
15,non-symbolic,4,109,7,20,True,328,1,-1,8.533999999999995
15,non-symbolic,4,110,20,10,False,302,1,1,7.531999999999996
15,non-symbolic,4,111,5,4,False,617,1,1,6.53300000000001
15,non-symbolic,4,112,14,13,True,879,0,1,7.032000000000005
15,non-symbolic,4,113,10,14,True,315,1,-1,8.034000000000006
15,non-symbolic,4,114,5,10,True,266,1,-1,6.032000000000015
15,non-symbolic,4,115,5,14,True,306,1,-1,9.033000000000001
15,non-symbolic,4,116,7,5,False,360,1,1,7.031999999999992
15,non-symbolic,4,117,28,79,True,233,1,-1,8.532999999999996
15,non-symbolic,4,118,5,14,True,538,1,-1,9.032999999999987
15,non-symbolic,4,119,10,7,False,320,1,1,6.532000000000014
15,non-symbolic,4,120,28,79,True,95,1,-1,7.531999999999996
15,non-symbolic,4,121,14,40,True,351,1,-1,8.03299999999999
15,non-symbolic,4,122,7,14,True,326,1,-1,6.032999999999996
15,non-symbolic,4,123,14,7,False,277,1,1,9.032999999999959
15,non-symbolic,4,124,7,10,True,678,1,-1,6.031999999999977
15,non-symbolic,4,125,20,7,False,270,1,1,6.534000000000015
15,non-symbolic,4,126,20,57,True,232,1,-1,7.531999999999987
15,non-symbolic,4,127,10,20,True,370,1,-1,8.031999999999897
15,non-symbolic,4,128,28,40,True,523,1,-1,8.532000000000034
15,non-symbolic,4,129,20,7,False,334,1,1,7.032000000000034
15,non-symbolic,4,130,10,5,False,451,1,1,6.534000000000034
15,non-symbolic,4,131,10,20,True,319,1,-1,6.033000000000033
15,non-symbolic,4,132,14,10,False,546,1,1,9.031999999999943
15,non-symbolic,4,133,7,14,True,524,1,-1,8.531999999999954
15,non-symbolic,4,134,14,20,False,926,0,-1,7.032999999999976
15,non-symbolic,4,135,20,57,True,280,1,-1,8.031999999999877
15,non-symbolic,4,136,5,10,True,335,1,-1,7.531999999999992
15,non-symbolic,4,137,28,27,True,516,0,1,7.5339999999999865
15,non-symbolic,4,138,28,40,True,546,1,-1,8.03300000000001
15,non-symbolic,4,139,10,28,True,329,1,-1,6.032999999999996
15,non-symbolic,4,140,7,2,False,365,1,1,6.532000000000005
15,non-symbolic,4,141,14,40,True,344,1,-1,7.032999999999976
15,non-symbolic,4,142,28,40,True,340,1,-1,8.532000000000124
15,non-symbolic,4,143,20,40,True,426,1,-1,9.03299999999992
15,non-symbolic,4,144,5,4,False,573,1,1,8.033000000000092
15,non-symbolic,5,145,5,3,False,322,1,1,9.033000000000001
15,non-symbolic,5,146,10,4,False,403,1,1,8.031999999999996
15,non-symbolic,5,147,7,14,True,398,1,-1,8.531999999999996
15,non-symbolic,5,148,14,28,True,390,1,-1,6.0320000000000125
15,non-symbolic,5,149,14,10,False,635,1,1,7.032999999999991
15,non-symbolic,5,150,10,9,False,644,1,1,7.532
15,non-symbolic,5,151,20,28,True,250,1,-1,6.532999999999996
15,non-symbolic,5,152,20,19,True,808,0,1,8.031999999999996
15,non-symbolic,5,153,14,10,False,327,1,1,7.531999999999996
15,non-symbolic,5,154,20,7,False,470,1,1,8.532999999999982
15,non-symbolic,5,155,14,20,True,367,1,-1,9.032999999999982
15,non-symbolic,5,156,5,10,True,445,1,-1,7.032999999999987
15,non-symbolic,5,157,7,20,True,410,1,-1,6.032999999999976
15,non-symbolic,5,158,7,4,False,946,1,1,6.531999999999987
15,non-symbolic,5,159,10,4,False,613,1,1,6.532000000000005
15,non-symbolic,5,160,28,14,False,344,1,1,7.033
15,non-symbolic,5,161,20,10,False,303,1,1,8.03200000000002
15,non-symbolic,5,162,10,4,False,508,1,1,8.531999999999949
15,non-symbolic,5,163,28,79,True,616,1,-1,6.031999999999943
15,non-symbolic,5,164,7,5,False,701,1,1,7.533000000000081
15,non-symbolic,5,165,28,27,True,480,0,1,9.033999999999944
15,non-symbolic,5,166,5,3,False,800,1,1,8.53300000000001
15,non-symbolic,5,167,20,28,True,1325,1,-1,6.032000000000034
15,non-symbolic,5,168,7,2,False,556,1,1,7.53200000000002
15,non-symbolic,5,169,10,4,False,485,1,1,7.032000000000057
15,non-symbolic,5,170,5,4,False,348,1,1,8.032999999999893
15,non-symbolic,5,171,5,10,True,563,1,-1,6.532000000000014
15,non-symbolic,5,172,14,28,True,472,1,-1,9.033000000000001
15,non-symbolic,5,173,28,20,False,299,1,1,9.032999999999996
15,non-symbolic,5,174,10,7,False,692,1,1,8.031999999999886
15,non-symbolic,5,175,28,79,True,254,1,-1,6.033000000000043
15,non-symbolic,5,176,14,7,False,474,1,1,7.531999999999953
15,non-symbolic,5,177,28,20,False,330,1,1,7.033
15,non-symbolic,5,178,20,14,False,430,1,1,6.53199999999992
15,non-symbolic,5,179,5,7,True,417,1,-1,8.532999999999893
15,non-symbolic,5,180,7,5,False,475,1,1,6.032000000000038
15,non-symbolic,6,181,5,2,False,403,1,1,7.532000000000002
15,non-symbolic,6,182,7,8,True,1297,1,-1,8.032
15,non-symbolic,6,183,28,29,True,651,1,-1,9.032999999999992
15,non-symbolic,6,184,10,4,False,431,1,1,8.531999999999996
15,non-symbolic,6,185,14,40,True,584,1,-1,6.531999999999996
15,non-symbolic,6,186,28,79,True,481,1,-1,6.032
15,non-symbolic,6,187,5,14,True,466,1,-1,7.033
15,non-symbolic,6,188,28,29,False,1021,0,-1,7.033
15,non-symbolic,6,189,5,3,False,306,1,1,6.5319999999999965
15,non-symbolic,6,190,5,2,False,358,1,1,8.032000000000014
15,non-symbolic,6,191,20,10,False,365,1,1,7.53300000000001
15,non-symbolic,6,192,5,6,False,533,0,-1,9.032000000000014
15,non-symbolic,6,193,10,28,True,219,1,-1,6.032000000000005
15,non-symbolic,6,194,20,7,False,186,1,1,8.531999999999982
15,non-symbolic,6,195,20,40,True,1111,1,-1,6.531999999999981
15,non-symbolic,6,196,10,11,False,1781,0,-1,7.531999999999996
15,non-symbolic,6,197,14,5,False,454,1,1,6.032000000000057
15,non-symbolic,6,198,14,7,False,665,1,1,7.032
15,non-symbolic,6,199,28,79,True,363,1,-1,9.034000000000043
15,non-symbolic,6,200,10,5,False,565,1,1,8.032999999999976
15,non-symbolic,6,201,7,10,True,1457,1,-1,8.532000000000021
15,non-symbolic,6,202,5,14,True,419,1,-1,9.031999999999991
15,non-symbolic,6,203,14,28,True,482,1,-1,8.031999999999968
15,non-symbolic,6,204,14,10,False,534,1,1,8.53300000000001
15,non-symbolic,6,205,7,5,False,778,1,1,6.03300000000002
15,non-symbolic,6,206,20,28,True,1725,1,-1,7.532
15,non-symbolic,6,207,28,40,True,864,1,-1,7.034000000000005
15,non-symbolic,6,208,10,20,True,589,1,-1,6.531999999999953
15,non-symbolic,6,209,10,7,False,809,1,1,6.5319999999999965
15,non-symbolic,6,210,20,57,True,353,1,-1,6.0339999999999625
15,non-symbolic,6,211,28,79,True,397,1,-1,7.03300000000001
15,non-symbolic,6,212,20,10,False,483,1,1,9.032
15,non-symbolic,6,213,7,2,False,624,1,1,8.532000000000025
15,non-symbolic,6,214,7,20,True,606,1,-1,8.033000000000024
15,non-symbolic,6,215,7,20,True,441,1,-1,7.531999999999991
15,non-symbolic,6,216,14,15,False,1064,0,-1,7.032000000000048
16,non-symbolic,1,1,20,28,True,1101,1,-1,7.032000000000007
16,non-symbolic,1,2,14,28,True,594,1,-1,9.032000000000002
16,non-symbolic,1,3,7,4,False,965,1,1,6.532999999999996
16,non-symbolic,1,4,7,10,True,769,1,-1,6.032000000000005
16,non-symbolic,1,5,10,28,True,593,1,-1,7.532000000000003
16,non-symbolic,1,6,14,28,True,611,1,-1,8.03200000000002
16,non-symbolic,1,7,10,9,False,677,1,1,8.53299999999999
16,non-symbolic,1,8,20,28,True,596,1,-1,8.534000000000006
16,non-symbolic,1,9,20,10,False,547,1,1,8.031999999999991
