subject,session,run,trial_nr,n,response,range,response_time
02,1,1,17,28.0,32.0,wide,1.685333299999911
02,1,1,18,30.0,27.0,wide,0.4804944000024989
02,1,1,19,37.0,29.0,wide,0.1638844999979483
02,1,1,20,40.0,38.0,wide,1.268057199999021
02,1,1,21,39.0,30.0,wide,1.9351849000013317
02,1,1,22,12.0,18.0,wide,1.50123209999947
02,1,1,23,38.0,28.0,wide,1.6184597999999824
02,1,1,24,23.0,24.0,wide,1.4847742000019934
02,1,1,25,10.0,10.0,wide,0.511077800001658
02,1,1,26,38.0,36.0,wide,0.2468879000007291
02,1,1,27,21.0,25.0,wide,0.780995900000562
02,1,1,28,13.0,17.0,wide,0.4637328999997407
02,1,1,29,26.0,32.0,wide,0.7975667999999132
02,1,1,30,37.0,36.0,wide,0.2169404999986
02,1,2,1,12.0,13.0,wide,1.8353170000009411
02,1,2,2,16.0,21.0,wide,0.0803531999990809
02,1,2,3,38.0,35.0,wide,0.7508368999988306
02,1,2,4,29.0,31.0,wide,0.4504777999973157
02,1,2,5,14.0,18.0,wide,1.3337082999969423
02,1,2,6,17.0,23.0,wide,1.3015761999995448
02,1,2,7,24.0,33.0,wide,1.735298600000533
02,1,2,8,37.0,36.0,wide,1.7017529000004288
02,1,2,9,25.0,30.0,wide,1.3014834000023257
02,1,2,10,10.0,10.0,wide,1.2515964999984135
02,1,2,11,32.0,34.0,wide,1.6516696999970009
02,1,2,12,32.0,32.0,wide,1.127551500001573
02,1,2,13,26.0,29.0,wide,0.526842499999475
02,1,2,14,39.0,30.0,wide,1.5183940999995684
02,1,2,15,10.0,10.0,wide,1.768390499997622
02,1,2,16,23.0,25.0,wide,0.7508285000003525
02,1,2,17,25.0,28.0,wide,1.8683677000008176
02,1,2,18,13.0,22.0,wide,1.6518181000028562
02,1,2,19,14.0,18.0,wide,0.6672925999992003
02,1,2,20,15.0,18.0,wide,1.2176843999986886
02,1,2,21,15.0,22.0,wide,2.219011599998339
02,1,2,22,16.0,24.0,wide,0.9008081000029052
02,1,2,23,28.0,28.0,wide,0.3335866000015812
02,1,2,24,13.0,20.0,wide,0.233466400000907
02,1,2,25,18.0,24.0,wide,1.3015640000012354
02,1,2,26,20.0,24.0,wide,1.985450399999536
02,1,2,27,30.0,29.0,wide,1.3344623999983014
02,1,2,28,19.0,26.0,wide,0.8840837999996438
02,1,2,29,16.0,21.0,wide,1.4183075000000829
02,1,2,30,26.0,31.0,wide,1.0176331000002392
02,1,3,1,27.0,28.0,wide,1.2846913000030329
02,1,3,2,15.0,18.0,wide,0.5338111000019126
02,1,3,3,10.0,14.0,wide,1.401515699999436
02,1,3,4,17.0,23.0,wide,1.484673599999951
02,1,3,5,33.0,29.0,wide,1.0001879000010376
02,1,3,6,15.0,18.0,wide,1.3012517000024673
02,1,3,7,31.0,28.0,wide,1.168006300002162
02,1,3,8,17.0,23.0,wide,0.6671208000007027
02,1,3,9,29.0,29.0,wide,2.0665535000007367
02,1,3,10,27.0,27.0,wide,1.6682013999998162
02,1,3,11,17.0,20.0,wide,1.4015173999978288
02,1,3,12,16.0,22.0,wide,1.668203100001847
02,1,3,13,18.0,21.0,wide,1.2179675999977917
02,1,3,14,26.0,30.0,wide,0.8174412999978813
02,1,3,15,27.0,29.0,wide,1.084520899999916
02,1,3,16,26.0,28.0,wide,1.0845461999997497
02,1,3,17,20.0,25.0,wide,2.21879059999992
02,1,3,18,33.0,33.0,wide,0.7509449000026507
02,1,3,19,16.0,30.0,wide,0.9008131000009598
02,1,3,20,32.0,30.0,wide,0.5671589999983553
02,1,3,21,26.0,30.0,wide,1.1511357000017597
02,1,3,22,33.0,30.0,wide,0.0638160999988031
02,1,3,23,39.0,34.0,wide,1.084833199998684
02,1,3,24,19.0,24.0,wide,0.3669769000007363
02,1,3,25,20.0,20.0,wide,1.3515527000017755
02,1,3,26,28.0,32.0,wide,1.584105099998851
02,1,3,27,26.0,27.0,wide,0.8175686000031419
02,1,3,28,22.0,23.0,wide,1.2344684999989113
02,1,3,29,11.0,12.0,wide,1.5847243000025628
02,1,3,30,28.0,25.0,wide,1.218190700001287
02,1,4,1,16.0,19.0,wide,1.2013252999968245
02,1,4,2,22.0,22.0,wide,1.1512265000019395
02,1,4,3,13.0,20.0,wide,1.3348174999991895
02,1,4,4,36.0,31.0,wide,0.4000849000003654
02,1,4,5,18.0,23.0,wide,0.933424400001968
02,1,4,6,37.0,30.0,wide,1.2846382999996422
02,1,4,7,25.0,26.0,wide,0.5671909999982745
02,1,4,8,26.0,25.0,wide,0.1167134999996051
02,1,4,9,36.0,34.0,wide,0.834372400000575
02,1,4,10,18.0,17.0,wide,1.3348890999986909
02,1,4,11,13.0,16.0,wide,0.5672023999977682
02,1,4,12,30.0,33.0,wide,1.4180882000000563
02,1,4,13,36.0,34.0,wide,1.8856298999999128
02,1,4,14,37.0,33.0,wide,1.6017570000003616
02,1,4,15,14.0,17.0,wide,0.3502334999975574
02,1,4,16,35.0,32.0,wide,1.2012405000023136
02,1,4,17,32.0,31.0,wide,2.034484199997678
02,1,4,18,28.0,28.0,wide,0.9828192000022682
02,1,4,19,12.0,23.0,wide,0.9510377000005974
02,1,4,20,35.0,28.0,wide,0.934211799998593
02,1,4,21,13.0,20.0,wide,0.900347700000566
02,1,4,22,21.0,23.0,wide,0.5632503999986511
02,1,4,23,24.0,28.0,wide,1.2145458000013605
02,1,4,24,39.0,34.0,wide,0.4337396000009903
02,1,4,25,27.0,21.0,wide,0.166695100000652
02,1,4,26,23.0,26.0,wide,1.0845622000015285
02,1,4,27,35.0,31.0,wide,1.8521617999977025
02,1,4,28,25.0,34.0,wide,1.8850185999981477
02,1,4,29,13.0,16.0,wide,0.6164351000006718
02,1,4,30,23.0,23.0,wide,0.0166083999974944
02,1,5,1,12.0,18.0,narrow,1.5518531999987315
02,1,5,2,10.0,10.0,narrow,0.8009913999994751
02,1,5,3,22.0,25.0,narrow,0.834372400000575
02,1,5,4,22.0,21.0,narrow,0.7001629999977013
02,1,5,5,21.0,25.0,narrow,0.78445599999759
02,1,5,6,14.0,18.0,narrow,0.3802532000008796
02,1,5,7,22.0,25.0,narrow,0.7342935999986366
02,1,5,8,11.0,16.0,narrow,0.7174836000012874
02,1,5,9,19.0,24.0,narrow,1.234512499999255
02,1,5,10,12.0,15.0,narrow,0.5339316000026884
02,1,5,11,15.0,20.0,narrow,0.0332534000008308
02,1,5,12,10.0,10.0,narrow,0.7510608000011416
02,1,5,13,25.0,23.0,narrow,1.9184409999979837
02,1,5,14,11.0,10.0,narrow,1.9519691999994393
02,1,5,15,14.0,17.0,narrow,0.3836111999989953
02,1,5,16,12.0,16.0,narrow,1.301495600000635
02,1,5,17,24.0,23.0,narrow,1.9351105999994616
02,1,5,18,11.0,15.0,narrow,1.4850804999987304
02,1,5,19,11.0,16.0,narrow,1.0012176000018371
02,1,5,20,25.0,25.0,narrow,0.7341045000030135
02,1,5,21,13.0,15.0,narrow,1.0674023999999918
02,1,5,22,22.0,21.0,narrow,1.2683458999999857
02,1,5,23,21.0,25.0,narrow,0.316840499999671
02,1,5,24,17.0,17.0,narrow,1.5016290999992634
02,1,5,25,22.0,18.0,narrow,0.4337870000017574
02,1,5,26,25.0,21.0,narrow,0.8341779999973369
02,1,5,27,21.0,21.0,narrow,0.9842134999998962
02,1,5,28,23.0,25.0,narrow,0.283879299997352
02,1,5,29,11.0,15.0,narrow,1.6012038999979268
02,1,5,30,21.0,20.0,narrow,0.6006574999992154
02,1,6,1,24.0,22.0,narrow,0.6006663000007393
02,1,6,2,14.0,19.0,narrow,1.4014396999991732
02,1,6,3,19.0,18.0,narrow,1.1845085000022664
02,1,6,4,19.0,19.0,narrow,0.817480900001101
02,1,6,5,22.0,25.0,narrow,0.9175839999988966
02,1,6,6,22.0,18.0,narrow,1.1008099999999104
02,1,6,7,14.0,19.0,narrow,0.0169378999999025
02,1,6,8,22.0,25.0,narrow,0.1667658999976993
02,1,6,9,25.0,25.0,narrow,0.6173147000008612
02,1,6,10,21.0,23.0,narrow,0.9509880999976305
02,1,6,11,23.0,21.0,narrow,0.2970946999994339
02,1,6,12,22.0,23.0,narrow,0.313718900000822
02,1,6,13,13.0,16.0,narrow,0.8675980999978492
02,1,6,14,14.0,19.0,narrow,1.9353186000007552
02,1,6,15,20.0,21.0,narrow,1.6853924000024565
02,1,6,16,23.0,25.0,narrow,0.8844578999996884
02,1,6,17,16.0,18.0,narrow,0.6172365999991598
02,1,6,18,11.0,10.0,narrow,1.3013347999985854
02,1,6,19,19.0,20.0,narrow,1.067444999996951
02,1,6,20,19.0,22.0,narrow,0.983574599998974
02,1,6,21,11.0,12.0,narrow,1.151028000000224
02,1,6,22,15.0,16.0,narrow,0.2337695000023814
02,1,6,23,14.0,,narrow,
02,1,6,24,22.0,25.0,narrow,0.8177150000010442
02,1,6,25,15.0,16.0,narrow,1.184499400002096
02,1,6,26,10.0,17.0,narrow,0.8673011999999289
02,1,6,27,24.0,25.0,narrow,0.9678205000018352
02,1,6,28,16.0,20.0,narrow,0.7506960000027902
02,1,6,29,23.0,22.0,narrow,0.3004828999983147
02,1,6,30,18.0,18.0,narrow,0.0167612000004737
02,1,7,1,24.0,21.0,narrow,0.7341736999987916
02,1,7,2,17.0,20.0,narrow,1.3512919999993755
02,1,7,3,21.0,25.0,narrow,0.2501454000012018
02,1,7,4,11.0,15.0,narrow,0.0333807999995769
02,1,7,5,13.0,15.0,narrow,0.6008511999971233
02,1,7,6,19.0,19.0,narrow,1.0843751999964295
02,1,7,7,19.0,23.0,narrow,0.7008151000009093
02,1,7,8,17.0,21.0,narrow,1.4179328999998688
02,1,7,9,24.0,23.0,narrow,0.9678604000000632
02,1,7,10,19.0,25.0,narrow,0.901274600000761
02,1,7,11,14.0,19.0,narrow,1.001251000001503
02,1,7,12,11.0,14.0,narrow,1.4346920999996655
02,1,7,13,16.0,21.0,narrow,1.2011827999995148
02,1,7,14,22.0,23.0,narrow,0.2168550999995204
02,1,7,15,13.0,15.0,narrow,2.1354031000009854
02,1,7,16,14.0,17.0,narrow,1.500759200000175
02,1,7,17,18.0,21.0,narrow,0.917386399996758
02,1,7,18,14.0,19.0,narrow,1.5515537999999651
02,1,7,19,16.0,23.0,narrow,1.034404000001814
02,1,7,20,23.0,20.0,narrow,0.8339273000019602
02,1,7,21,12.0,15.0,narrow,0.4672468999997363
02,1,7,22,18.0,25.0,narrow,1.201478999999381
02,1,7,23,15.0,20.0,narrow,1.8517733000007863
02,1,7,24,18.0,15.0,narrow,1.6184886999981245
02,1,7,25,22.0,25.0,narrow,1.03454899999997
02,1,7,26,15.0,20.0,narrow,0.7841255999992427
02,1,7,27,23.0,22.0,narrow,0.6339821000001393
02,1,7,28,21.0,22.0,narrow,1.417955199998687
02,1,7,29,11.0,15.0,narrow,1.6685106000004453
02,1,7,30,14.0,20.0,narrow,0.1303276999969966
02,1,8,1,21.0,25.0,narrow,0.2002109000022756
02,1,8,2,18.0,21.0,narrow,0.2502742999968177
02,1,8,3,22.0,25.0,narrow,0.9343952999988688
02,1,8,4,11.0,12.0,narrow,0.0500352000017301
02,1,8,5,18.0,18.0,narrow,0.400490300002275
02,1,8,6,16.0,22.0,narrow,0.6673067000010633
02,1,8,7,20.0,24.0,narrow,0.3669964000000618
02,1,8,8,18.0,21.0,narrow,0.3170738000007986
02,1,8,9,16.0,20.0,narrow,0.3831774000027508
02,1,8,10,20.0,19.0,narrow,1.1346623999997971
02,1,8,11,12.0,14.0,narrow,1.6859800000020186
02,1,8,12,25.0,20.0,narrow,0.9508985000029496
02,1,8,13,17.0,21.0,narrow,0.6174025000000256
02,1,8,14,10.0,15.0,narrow,0.867599600001995
02,1,8,15,14.0,20.0,narrow,0.7844021999990218
02,1,8,16,18.0,21.0,narrow,1.734957299999223
02,1,8,17,19.0,22.0,narrow,1.7014099999978498
02,1,8,18,10.0,14.0,narrow,0.4170440999987477
02,1,8,19,23.0,25.0,narrow,0.9343953999996302
02,1,8,20,15.0,22.0,narrow,0.843558499997016
02,1,8,21,20.0,23.0,narrow,0.3471504000008281
02,1,8,22,16.0,23.0,narrow,1.3183056999987457
02,1,8,23,20.0,23.0,narrow,1.8849966000016136
02,1,8,24,17.0,20.0,narrow,1.3149239999984277
02,1,8,25,11.0,,narrow,
02,1,8,26,13.0,22.0,narrow,1.1180238999986614
02,1,8,27,24.0,25.0,narrow,0.3337100999997346
02,1,8,28,19.0,22.0,narrow,0.6339938999990409
02,1,8,29,17.0,23.0,narrow,1.334896000000299
02,1,8,30,11.0,15.0,narrow,0.3171486999999615
02,2,1,1,18.0,17.0,narrow,1.1175053999977536
02,2,1,2,17.0,18.0,narrow,2.0517145000012533
02,2,1,3,23.0,22.0,narrow,1.084358299998712
02,2,1,4,11.0,10.0,narrow,0.8009310999987065
02,2,1,5,10.0,10.0,narrow,0.7843786999983422
02,2,1,6,21.0,20.0,narrow,1.0324597999970138
02,2,1,7,17.0,19.0,narrow,0.6336889000012889
02,2,1,8,22.0,25.0,narrow,0.5672073000023374
02,2,1,9,14.0,15.0,narrow,1.1100411000006716
02,2,1,10,15.0,18.0,narrow,1.5015724999975646
02,2,1,11,22.0,23.0,narrow,1.4351619999979448
02,2,1,12,24.0,21.0,narrow,1.0178814999999304
02,2,1,13,13.0,13.0,narrow,1.2847418000019388
02,2,1,14,10.0,10.0,narrow,0.5171095000005153
02,2,1,15,23.0,24.0,narrow,0.9010925000002316
02,2,1,16,10.0,12.0,narrow,0.9344735000013316
02,2,1,17,17.0,16.0,narrow,1.5513787000018056
02,2,1,18,12.0,13.0,narrow,0.4837463000003481
02,2,1,19,20.0,25.0,narrow,0.6999270999986038
02,2,1,20,25.0,24.0,narrow,0.9010235000023386
02,2,1,21,22.0,21.0,narrow,1.0513088999978208
02,2,1,22,22.0,20.0,narrow,0.5838632000013604
02,2,1,23,23.0,23.0,narrow,1.384853899999143
02,2,1,24,14.0,17.0,narrow,2.002145800001017
02,2,1,25,13.0,19.0,narrow,1.4679003999990528
02,2,1,26,14.0,20.0,narrow,1.968769400002202
02,2,1,27,15.0,18.0,narrow,1.401212899996608
02,2,1,28,19.0,17.0,narrow,1.4671545999990483
02,2,1,29,14.0,14.0,narrow,0.6673632999991241
02,2,1,30,12.0,10.0,narrow,0.9512154000003648
02,2,2,1,17.0,19.0,narrow,1.0512567999976454
02,2,2,2,13.0,15.0,narrow,0.0664819999983592
02,2,2,3,16.0,19.0,narrow,1.0811974999996892
02,2,2,4,24.0,24.0,narrow,0.3136075000002165
02,2,2,5,24.0,20.0,narrow,0.8141527000007045
02,2,2,6,10.0,10.0,narrow,2.166274399998656
02,2,2,7,24.0,23.0,narrow,0.9340200000006008
02,2,2,8,17.0,16.0,narrow,0.0333836999998311
02,2,2,9,19.0,20.0,narrow,1.2679606000019703
02,2,2,10,20.0,22.0,narrow,0.5672680000025139
02,2,2,11,15.0,17.0,narrow,0.3670824000000721
02,2,2,12,20.0,16.0,narrow,1.1344567999985884
02,2,2,13,16.0,18.0,narrow,0.7840832999972918
02,2,2,14,10.0,18.0,narrow,0.400309799999377
02,2,2,15,17.0,19.0,narrow,1.3346227999973053
02,2,2,16,22.0,19.0,narrow,1.4849770000000715
02,2,2,17,17.0,17.0,narrow,1.034440999999788
02,2,2,18,15.0,17.0,narrow,0.9804347999997844
02,2,2,19,19.0,21.0,narrow,1.034631000002264
02,2,2,20,19.0,18.0,narrow,1.5681661000016902
02,2,2,21,23.0,21.0,narrow,1.284290100000362
02,2,2,22,15.0,19.0,narrow,1.5015717999995104
02,2,2,23,25.0,25.0,narrow,0.8845443999998679
02,2,2,24,23.0,20.0,narrow,1.4349999000005482
02,2,2,25,22.0,19.0,narrow,1.8483400000004624
02,2,2,26,16.0,17.0,narrow,0.5161254999984521
02,2,2,27,17.0,19.0,narrow,0.9342379000008804
02,2,2,28,24.0,25.0,narrow,0.8341371999995317
02,2,2,29,13.0,14.0,narrow,1.4179809000015666
02,2,2,30,16.0,15.0,narrow,1.1510827999991309
02,2,3,1,20.0,18.0,narrow,0.0633459999990009
02,2,3,2,16.0,19.0,narrow,0.3134661999974923
02,2,3,3,11.0,12.0,narrow,1.5013161999995646
02,2,3,4,10.0,15.0,narrow,0.3637624000002688
02,2,3,5,13.0,17.0,narrow,1.23460310000155
02,2,3,6,15.0,18.0,narrow,0.9642172000021674
02,2,3,7,11.0,15.0,narrow,1.101247799997509
02,2,3,8,20.0,22.0,narrow,0.1169441999991249
02,2,3,9,12.0,18.0,narrow,0.5338082999987819
02,2,3,10,14.0,17.0,narrow,1.5845595999999205
02,2,3,11,19.0,23.0,narrow,0.5338881999996374
02,2,3,12,22.0,25.0,narrow,0.5999284000026819
02,2,3,13,25.0,23.0,narrow,1.5350236000012956
02,2,3,14,21.0,19.0,narrow,0.950194699998974
02,2,3,15,11.0,10.0,narrow,0.0501004000034299
02,2,3,16,17.0,22.0,narrow,1.3347643999986758
02,2,3,17,19.0,21.0,narrow,1.65173760000107
02,2,3,18,24.0,25.0,narrow,0.9846065999990968
02,2,3,19,13.0,17.0,narrow,1.868402700001752
02,2,3,20,10.0,18.0,narrow,1.264648500000476
02,2,3,21,22.0,21.0,narrow,0.1803538999993179
02,2,3,22,18.0,21.0,narrow,0.1303055999997013
02,2,3,23,24.0,21.0,narrow,0.6801897999976063
02,2,3,24,18.0,17.0,narrow,0.7635238000002573
02,2,3,25,13.0,15.0,narrow,0.5804798999997729
02,2,3,26,25.0,25.0,narrow,0.7844306000006327
02,2,3,27,17.0,22.0,narrow,0.1169034000013198
02,2,3,28,22.0,21.0,narrow,1.55187769999975
02,2,3,29,15.0,13.0,narrow,0.7508674999990035
02,2,3,30,18.0,18.0,narrow,0.1671313000006193
02,2,4,1,24.0,23.0,narrow,0.8843932000017958
02,2,4,2,11.0,10.0,narrow,0.9010039999993752
02,2,4,3,18.0,23.0,narrow,1.1847283000024618
02,2,4,4,12.0,19.0,narrow,1.4847737000018242
02,2,4,5,14.0,17.0,narrow,1.050937400003022
02,2,4,6,11.0,16.0,narrow,0.8675785999985237
02,2,4,7,13.0,15.0,narrow,0.5672856000019237
02,2,4,8,23.0,21.0,narrow,1.451402399998187
02,2,4,9,21.0,23.0,narrow,0.2135984999986249
02,2,4,10,17.0,19.0,narrow,1.4980008999991696
02,2,4,11,20.0,17.0,narrow,1.3171163000006345
02,2,4,12,20.0,19.0,narrow,1.001181200001156
02,2,4,13,17.0,19.0,narrow,1.5339579999999842
02,2,4,14,12.0,18.0,narrow,1.5183804999978747
02,2,4,15,10.0,12.0,narrow,1.8182412999994997
02,2,4,16,22.0,25.0,narrow,0.2502334000018891
02,2,4,17,17.0,17.0,narrow,1.117649199997686
02,2,4,18,12.0,16.0,narrow,0.1500979000011284
02,2,4,19,21.0,19.0,narrow,0.0667080999992322
02,2,4,20,14.0,16.0,narrow,1.0843954000010854
02,2,4,21,23.0,22.0,narrow,0.1834433000003628
02,2,4,22,14.0,21.0,narrow,1.067634499999258
02,2,4,23,24.0,25.0,narrow,0.1169594999992114
02,2,4,24,17.0,16.0,narrow,1.4505315000023984
02,2,4,25,15.0,17.0,narrow,1.0105441000014252
02,2,4,26,24.0,23.0,narrow,1.3847619000007398
02,2,4,27,23.0,21.0,narrow,1.1678422000004502
02,2,4,28,22.0,17.0,narrow,1.31792889999997
02,2,4,29,19.0,19.0,narrow,0.9007945000012114
02,2,4,30,15.0,17.0,narrow,0.4452725999981339
02,2,5,1,21.0,19.0,wide,1.451648199999909
02,2,5,2,14.0,16.0,wide,1.6685386000026483
02,2,5,3,35.0,35.0,wide,1.584944500002166
02,2,5,4,20.0,22.0,wide,1.0106020999992325
02,2,5,5,32.0,32.0,wide,1.183728700001666
02,2,5,6,37.0,37.0,wide,0.9175198000011732
02,2,5,7,27.0,30.0,wide,0.6003003000005265
02,2,5,8,37.0,40.0,wide,1.2515578999991703
02,2,5,9,10.0,10.0,wide,0.0334165000022039
02,2,5,10,37.0,34.0,wide,1.2510191000001214
02,2,5,11,35.0,30.0,wide,0.5339611000017612
02,2,5,12,26.0,29.0,wide,1.034331700000621
02,2,5,13,19.0,22.0,wide,1.1003397000022233
02,2,5,14,37.0,40.0,wide,0.8501722000000882
02,2,5,15,11.0,10.0,wide,0.6506960000006075
02,2,5,16,13.0,21.0,wide,1.368179599998257
02,2,5,17,38.0,36.0,wide,0.1301325999993423
02,2,5,18,22.0,25.0,wide,0.0467924000004131
02,2,5,19,30.0,35.0,wide,0.2301191999977163
02,2,5,20,20.0,26.0,wide,0.2635779999982333
02,2,5,21,39.0,36.0,wide,1.1846274999988964
02,2,5,22,37.0,32.0,wide,0.4337506999981997
02,2,5,23,40.0,31.0,wide,0.7340656999986095
02,2,5,24,19.0,23.0,wide,1.3682697999975062
02,2,5,25,14.0,17.0,wide,1.4512620000023162
02,2,5,26,34.0,31.0,wide,0.717407700001786
02,2,5,27,20.0,19.0,wide,1.0310022000012395
02,2,5,28,37.0,39.0,wide,0.0501102999987779
02,2,5,29,13.0,15.0,wide,0.3834607000026153
02,2,5,30,12.0,14.0,wide,0.1666804000014963
02,2,6,1,33.0,36.0,wide,0.1135742999977083
02,2,6,2,39.0,40.0,wide,0.7509305000021413
02,2,6,3,39.0,34.0,wide,1.4849222999982885
02,2,6,4,24.0,23.0,wide,1.568157699999574
02,2,6,5,15.0,16.0,wide,1.551679599997442
02,2,6,6,34.0,30.0,wide,1.4684690000030969
02,2,6,7,16.0,23.0,wide,0.4337044000021706
02,2,6,8,24.0,26.0,wide,1.7684992999966198
02,2,6,9,25.0,26.0,wide,0.4163575999991735
02,2,6,10,17.0,26.0,wide,1.2013316999982635
02,2,6,11,37.0,32.0,wide,1.3681184999986726
02,2,6,12,23.0,27.0,wide,1.351239200001146
02,2,6,13,20.0,22.0,wide,0.2334960000007413
02,2,6,14,34.0,32.0,wide,0.0835475999992922
02,2,6,15,15.0,17.0,wide,2.167574800001603
02,2,6,16,26.0,24.0,wide,1.3347710000016375
02,2,6,17,13.0,18.0,wide,0.5336016000001109
02,2,6,18,15.0,19.0,wide,1.251555200000439
02,2,6,19,40.0,40.0,wide,0.43038499999966
02,2,6,20,28.0,29.0,wide,1.064348299998528
02,2,6,21,19.0,26.0,wide,0.9139529000021868
02,2,6,22,25.0,22.0,wide,1.0679044999997132
02,2,6,23,32.0,32.0,wide,1.431402900001558
02,2,6,24,22.0,25.0,wide,1.9187523999971745
02,2,6,25,40.0,40.0,wide,0.4839684999969904
02,2,6,26,31.0,32.0,wide,0.5001384999995935
02,2,6,27,13.0,10.0,wide,0.4674521000015375
02,2,6,28,33.0,33.0,wide,0.7839586000009149
02,2,6,29,24.0,34.0,wide,1.18373050000082
02,2,6,30,36.0,35.0,wide,1.2337173000014443
02,2,7,1,15.0,20.0,wide,1.417977699999028
02,2,7,2,11.0,10.0,wide,0.4170680000024731
02,2,7,3,31.0,35.0,wide,1.1179946999982349
02,2,7,4,14.0,17.0,wide,1.417722700000013
02,2,7,5,38.0,32.0,wide,0.817620400001033
02,2,7,6,18.0,20.0,wide,1.6184812000028614
02,2,7,7,31.0,28.0,wide,0.2470769999999902
02,2,7,8,32.0,32.0,wide,1.3347990000002028
02,2,7,9,32.0,39.0,wide,0.2132788999988406
02,2,7,10,13.0,15.0,wide,0.5638727999976254
02,2,7,11,38.0,40.0,wide,2.1687372000014875
02,2,7,12,28.0,25.0,wide,1.5849056000006383
02,2,7,13,16.0,19.0,wide,0.4170134999985748
02,2,7,14,22.0,32.0,wide,1.1178641000005882
02,2,7,15,15.0,17.0,wide,0.1666179000021657
02,2,7,16,36.0,31.0,wide,1.3181781000021149
02,2,7,17,29.0,30.0,wide,1.3003382999995663
02,2,7,18,24.0,23.0,wide,0.4671678999984578
02,2,7,19,18.0,18.0,wide,1.6682325999972818
02,2,7,20,31.0,27.0,wide,2.235439000000042
02,2,7,21,34.0,32.0,wide,1.1342258000004222
02,2,7,22,35.0,29.0,wide,0.2001099999979487
02,2,7,23,30.0,30.0,wide,0.4336715999997977
02,2,7,24,20.0,23.0,wide,1.4015570000010484
02,2,7,25,39.0,40.0,wide,1.0678663000035158
02,2,7,26,20.0,19.0,wide,1.8854074999981096
02,2,7,27,39.0,36.0,wide,1.0332871999999045
02,2,7,28,35.0,33.0,wide,1.3681953999985126
02,2,7,29,14.0,17.0,wide,0.3637746000022162
02,2,7,30,26.0,25.0,wide,0.7808498999984295
02,2,8,1,38.0,35.0,wide,1.418218999999226
02,2,8,2,16.0,16.0,wide,1.4013857999998436
02,2,8,3,28.0,30.0,wide,1.3348092999985963
02,2,8,4,29.0,28.0,wide,0.4969983000009961
02,2,8,5,19.0,26.0,wide,0.0802084999995713
02,2,8,6,27.0,27.0,wide,1.9848200000014913
02,2,8,7,15.0,18.0,wide,1.3849068999988958
02,2,8,8,23.0,25.0,wide,0.930963700000575
02,2,8,9,16.0,19.0,wide,1.418206199999986
02,2,8,10,13.0,11.0,wide,1.468006899998727
02,2,8,11,24.0,23.0,wide,0.683987000000343
02,2,8,12,40.0,34.0,wide,0.333645599999727
02,2,8,13,12.0,13.0,wide,1.3848510999996506
02,2,8,14,15.0,21.0,wide,1.6680873000004794
02,2,8,15,25.0,31.0,wide,1.0176720000017667
02,2,8,16,19.0,21.0,wide,0.2503079999987676
02,2,8,17,13.0,15.0,wide,1.8508436000010988
02,2,8,18,23.0,20.0,wide,1.7681057000008875
02,2,8,19,10.0,,wide,
02,2,8,20,36.0,30.0,wide,0.784220000001369
02,2,8,21,32.0,31.0,wide,1.4848679000024276
02,2,8,22,40.0,35.0,wide,0.2670891000016127
02,2,8,23,31.0,29.0,wide,1.3503722999994352
02,2,8,24,27.0,28.0,wide,1.5846932999993442
02,2,8,25,19.0,23.0,wide,1.3012645000017071
02,2,8,26,31.0,30.0,wide,0.849992999999813
02,2,8,27,20.0,26.0,wide,1.3518334000000325
02,2,8,28,39.0,37.0,wide,0.3803105000006326
02,2,8,29,23.0,28.0,wide,0.827204500001244
02,2,8,30,16.0,22.0,wide,0.3337415999994846
03,1,1,1,18.0,16.0,narrow,1.5349923999999646
03,1,1,2,14.0,19.0,narrow,0.0503337999999757
03,1,1,3,24.0,18.0,narrow,1.634860099999969
03,1,1,4,25.0,18.0,narrow,0.9007234000000608
03,1,1,5,18.0,15.0,narrow,0.9340886999999612
03,1,1,6,20.0,,narrow,
03,1,1,7,16.0,13.0,narrow,1.1000899999999092
03,1,1,8,16.0,18.0,narrow,1.7687029999999595
03,1,1,9,19.0,21.0,narrow,0.6004418999999643
03,1,1,10,24.0,25.0,narrow,0.6682038999999804
03,1,1,11,13.0,10.0,narrow,1.384971999999948
03,1,1,12,16.0,10.0,narrow,1.3345247000000882
03,1,1,13,18.0,13.0,narrow,1.3182561999999507
03,1,1,14,10.0,10.0,narrow,1.134647100000052
03,1,1,15,24.0,22.0,narrow,1.4851648000000068
03,1,1,16,14.0,14.0,narrow,1.0342451999999869
03,1,1,17,12.0,10.0,narrow,0.9176230999999008
03,1,1,18,10.0,10.0,narrow,0.6172467999999753
03,1,1,19,19.0,19.0,narrow,1.4016156999999794
03,1,1,20,21.0,20.0,narrow,0.6837980000000243
03,1,1,21,18.0,25.0,narrow,0.283534799999984
03,1,1,22,20.0,21.0,narrow,1.1515395000000126
03,1,1,23,21.0,18.0,narrow,0.2336374000000205
03,1,1,24,16.0,14.0,narrow,1.2680032999999185
03,1,1,25,25.0,19.0,narrow,1.2680066000000352
03,1,1,26,25.0,23.0,narrow,1.818846600000029
03,1,1,27,22.0,19.0,narrow,1.468381200000067
03,1,1,28,18.0,11.0,narrow,0.967482700000005
03,1,1,29,25.0,21.0,narrow,1.7185891999999967
03,1,1,30,13.0,11.0,narrow,0.0635150000000521
03,1,2,1,13.0,19.0,narrow,1.2347277999999733
