subject,session,mapping,run,trial_nr,orientation,value,reward,response,response_time
2,2,inverse_cdf,8,173,165.0,41.0,49.0,41.0,2.1812129999998433
2,2,inverse_cdf,8,174,172.5,41.5,52.5,41.5,2.358089100000143
2,2,inverse_cdf,8,175,127.5,28.0,42.0,27.5,1.7567579000005935
2,2,inverse_cdf,8,176,82.5,21.5,61.0,21.0,1.7568514000004145
2,2,inverse_cdf,8,177,45.0,11.5,42.0,9.5,1.6977393000006489
2,2,inverse_cdf,8,178,112.5,24.0,42.0,26.0,2.017073499999242
2,2,inverse_cdf,8,179,7.5,2.5,42.0,2.5,1.8907778000002509
2,2,inverse_cdf,8,180,120.0,25.5,66.0,31.0,1.6152077000006102
2,2,inverse_cdf,8,181,135.0,32.5,71.5,35.0,1.1792396000000736
2,2,inverse_cdf,8,182,15.0,3.0,42.0,3.0,1.498609199999919
2,2,inverse_cdf,8,183,37.5,7.5,42.0,13.5,1.4031396000000314
2,2,inverse_cdf,8,184,52.5,16.0,42.0,20.5,2.2991458999995302
3,1,inverse_cdf,1,1,120.0,25.5,42.0,28.0,2.7495705999999984
3,1,inverse_cdf,1,2,105.0,23.0,54.0,23.0,1.8158250999999836
3,1,inverse_cdf,1,3,135.0,32.5,42.5,36.5,1.6154302999999857
3,1,inverse_cdf,1,4,67.5,20.0,42.0,7.5,2.7825679000000036
3,1,inverse_cdf,1,5,37.5,7.5,44.5,7.5,1.474131299999982
3,1,inverse_cdf,1,6,82.5,21.5,42.0,21.5,2.134114000000011
3,1,inverse_cdf,1,7,60.0,18.5,0.0,,
3,1,inverse_cdf,1,8,15.0,3.0,42.0,3.0,2.1229485999999724
3,1,inverse_cdf,1,9,150.0,39.0,70.0,36.5,1.4974612999999977
3,1,inverse_cdf,1,10,52.5,16.0,42.0,16.0,1.8641106000000036
3,1,inverse_cdf,1,11,112.5,24.0,42.0,23.0,2.3815267999999605
3,1,inverse_cdf,1,12,45.0,11.5,42.0,11.5,1.6625606000000062
3,1,inverse_cdf,1,13,165.0,41.0,63.0,41.0,2.3950648999999657
3,1,inverse_cdf,1,14,97.5,22.5,45.5,22.5,1.792327499999999
3,1,inverse_cdf,1,15,172.5,41.5,72.5,41.5,1.9924773999999843
3,1,inverse_cdf,1,16,22.5,4.0,42.0,5.0,1.7944846000000323
3,1,inverse_cdf,1,17,127.5,28.0,65.5,32.5,2.7247514000000024
3,1,inverse_cdf,1,18,157.5,40.0,48.5,39.0,2.572904199999982
3,1,inverse_cdf,1,19,75.0,21.0,0.0,,
3,1,inverse_cdf,1,20,90.0,22.0,42.5,22.0,1.0612381999999911
3,1,inverse_cdf,1,21,30.0,5.0,42.0,7.5,1.0171032000000082
3,1,inverse_cdf,1,22,142.5,36.5,77.5,36.5,1.3322636999999986
3,1,inverse_cdf,1,23,7.5,2.5,42.0,2.5,2.0880935999999792
3,1,inverse_cdf,2,24,67.5,20.0,42.0,16.0,2.3361262999999894
3,1,inverse_cdf,2,25,15.0,3.0,42.0,3.0,2.0517877999999996
3,1,inverse_cdf,2,26,135.0,32.5,61.0,32.5,1.4503395999999498
3,1,inverse_cdf,2,27,60.0,18.5,42.0,18.5,1.8156933999999865
3,1,inverse_cdf,2,28,105.0,23.0,57.5,24.0,0.861744099999953
3,1,inverse_cdf,2,29,22.5,4.0,42.0,4.0,2.133922900000016
3,1,inverse_cdf,2,30,142.5,36.5,42.0,36.5,1.73334490000002
3,1,inverse_cdf,2,31,75.0,21.0,42.0,21.0,2.534961199999998
3,1,inverse_cdf,2,32,165.0,41.0,44.5,40.0,2.253334499999937
3,1,inverse_cdf,2,33,97.5,22.5,42.0,22.5,1.285276099999919
3,1,inverse_cdf,2,34,37.5,7.5,42.0,11.5,1.4267205999999533
3,1,inverse_cdf,2,35,7.5,2.5,42.0,2.5,1.1556173000000172
3,1,inverse_cdf,2,36,120.0,25.5,42.0,25.5,1.7332333000000515
3,1,inverse_cdf,2,37,127.5,28.0,60.0,32.5,1.803992600000015
3,1,inverse_cdf,2,38,112.5,24.0,57.0,24.0,1.8982945999999856
3,1,inverse_cdf,2,39,82.5,21.5,45.0,21.0,1.3444260999999642
3,1,inverse_cdf,2,40,30.0,5.0,41.5,7.5,1.4742800999999872
3,1,inverse_cdf,2,41,150.0,39.0,60.0,36.5,2.4660310999998956
3,1,inverse_cdf,2,42,90.0,22.0,48.0,22.0,1.217787899999962
3,1,inverse_cdf,2,43,172.5,41.5,56.0,41.0,1.4623073000000204
3,1,inverse_cdf,2,44,45.0,11.5,42.0,11.5,1.3577426999999034
3,1,inverse_cdf,2,45,52.5,16.0,47.0,11.5,2.310893299999975
3,1,inverse_cdf,2,46,157.5,40.0,71.5,38.5,2.440619599999991
3,1,inverse_cdf,3,47,97.5,22.5,63.5,22.5,1.5800385000000006
3,1,inverse_cdf,3,48,172.5,41.5,81.0,41.0,2.1457392999999456
3,1,inverse_cdf,3,49,157.5,40.0,70.0,39.0,1.8040287999999691
3,1,inverse_cdf,3,50,112.5,24.0,42.0,23.0,1.3796416000000136
3,1,inverse_cdf,3,51,37.5,7.5,42.0,7.5,1.9219862000001056
3,1,inverse_cdf,3,52,15.0,3.0,0.0,,
3,1,inverse_cdf,3,53,45.0,11.5,47.5,11.5,1.1791468000000125
3,1,inverse_cdf,3,54,150.0,39.0,68.5,36.5,1.2263072000000648
3,1,inverse_cdf,3,55,52.5,16.0,57.5,11.5,1.9457227999999984
3,1,inverse_cdf,3,56,105.0,23.0,46.0,22.5,0.801935100000037
3,1,inverse_cdf,3,57,60.0,18.5,42.0,16.0,0.9201298000000406
3,1,inverse_cdf,3,58,142.5,36.5,71.5,33.0,2.440418300000033
3,1,inverse_cdf,3,59,135.0,32.5,62.0,32.5,1.485759700000017
3,1,inverse_cdf,3,60,22.5,4.0,42.0,5.0,1.5683284000000413
3,1,inverse_cdf,3,61,90.0,22.0,59.0,22.0,1.6641932000001134
3,1,inverse_cdf,3,62,7.5,2.5,42.0,2.5,1.5686077000000296
3,1,inverse_cdf,3,63,120.0,25.5,54.0,24.5,1.6490896999999904
3,1,inverse_cdf,3,64,75.0,21.0,42.0,21.0,1.6405195999999478
3,1,inverse_cdf,3,65,82.5,21.5,42.0,21.5,1.7922194999999874
3,1,inverse_cdf,3,66,127.5,28.0,53.0,28.0,1.8395084999999656
3,1,inverse_cdf,3,67,67.5,20.0,42.0,18.5,1.273523999999952
3,1,inverse_cdf,3,68,30.0,5.0,42.0,5.0,2.1813101999998707
3,1,inverse_cdf,3,69,165.0,41.0,49.5,40.0,1.922349899999972
3,1,inverse_cdf,4,70,157.5,40.0,74.0,39.0,1.6159201999998911
3,1,inverse_cdf,4,71,60.0,18.5,42.0,11.5,2.0398382999999285
3,1,inverse_cdf,4,72,120.0,25.5,42.0,25.5,0.9198584000000664
3,1,inverse_cdf,4,73,75.0,21.0,42.0,20.0,1.9337726999999632
3,1,inverse_cdf,4,74,172.5,41.5,50.5,41.0,1.7568786999997883
3,1,inverse_cdf,4,75,82.5,21.5,43.0,21.5,1.532931299999973
3,1,inverse_cdf,4,76,22.5,4.0,42.0,5.0,2.6842891000001146
3,1,inverse_cdf,4,77,150.0,39.0,48.5,36.5,1.4149684999999863
3,1,inverse_cdf,4,78,97.5,22.5,61.0,22.5,1.8277106000000456
3,1,inverse_cdf,4,79,112.5,24.0,42.0,24.0,0.956333500000028
3,1,inverse_cdf,4,80,7.5,2.5,42.0,2.5,1.4739300000001094
3,1,inverse_cdf,4,81,67.5,20.0,42.0,16.0,1.2380818000001454
3,1,inverse_cdf,4,82,165.0,41.0,75.0,38.5,2.2753753999998025
3,1,inverse_cdf,4,83,45.0,11.5,42.0,11.5,2.0161940999998933
3,1,inverse_cdf,4,84,15.0,3.0,42.0,3.0,1.7699396000000434
3,1,inverse_cdf,4,85,127.5,28.0,42.0,25.0,2.0751299999999446
3,1,inverse_cdf,4,86,90.0,22.0,61.0,22.0,1.4414414999998826
3,1,inverse_cdf,4,87,52.5,16.0,42.0,11.5,2.0284017999999833
3,1,inverse_cdf,4,88,135.0,32.5,60.5,32.0,2.3817159999998694
3,1,inverse_cdf,4,89,105.0,23.0,49.5,23.0,1.0260137000000211
3,1,inverse_cdf,4,90,142.5,36.5,42.0,26.0,2.4289435999999114
3,1,inverse_cdf,4,91,37.5,7.5,42.0,7.5,1.2628434999999172
3,1,inverse_cdf,4,92,30.0,5.0,42.0,5.0,2.2285310999998273
3,1,inverse_cdf,5,93,135.0,32.5,42.0,32.5,1.4282255999999052
3,1,inverse_cdf,5,94,112.5,24.0,42.0,24.0,1.0730924999998024
3,1,inverse_cdf,5,95,172.5,41.5,75.5,39.0,2.3580738999999085
3,1,inverse_cdf,5,96,82.5,21.5,47.0,21.0,1.8276072999999544
3,1,inverse_cdf,5,97,37.5,7.5,42.0,7.5,1.120636600000125
3,1,inverse_cdf,5,98,30.0,5.0,45.5,7.5,2.2282466999999997
3,1,inverse_cdf,5,99,105.0,23.0,48.0,23.0,1.120289400000047
3,1,inverse_cdf,5,100,45.0,11.5,42.0,11.5,1.9690129000000525
3,1,inverse_cdf,5,101,165.0,41.0,66.5,39.0,1.5800758999998834
3,1,inverse_cdf,5,102,67.5,20.0,49.5,16.0,2.0516022000001612
3,1,inverse_cdf,5,103,97.5,22.5,42.5,23.0,1.8629190999999992
3,1,inverse_cdf,5,104,157.5,40.0,78.0,36.5,1.911479800000052
3,1,inverse_cdf,5,105,75.0,21.0,55.0,18.5,1.4867481999999654
3,1,inverse_cdf,5,106,15.0,3.0,42.0,4.0,1.815764599999966
3,1,inverse_cdf,5,107,150.0,39.0,53.5,32.5,1.686067100000173
3,1,inverse_cdf,5,108,142.5,36.5,42.0,28.5,2.0635125000001153
3,1,inverse_cdf,5,109,127.5,28.0,55.0,25.5,1.615674399999989
3,1,inverse_cdf,5,110,120.0,25.5,59.0,25.5,1.5919189999999617
3,1,inverse_cdf,5,111,60.0,18.5,42.0,16.0,1.8867103000000045
3,1,inverse_cdf,5,112,90.0,22.0,47.0,22.0,1.2617457999999715
3,1,inverse_cdf,5,113,7.5,2.5,42.0,2.5,1.3324107999999342
3,1,inverse_cdf,5,114,22.5,4.0,42.0,4.0,1.498329799999965
3,1,inverse_cdf,5,115,52.5,16.0,42.0,8.0,2.4536743000001024
3,1,inverse_cdf,6,116,52.5,16.0,42.0,11.5,1.1701402999999573
3,1,inverse_cdf,6,117,97.5,22.5,42.0,22.5,1.3914310999998634
3,1,inverse_cdf,6,118,22.5,4.0,42.0,3.0,1.874805300000162
3,1,inverse_cdf,6,119,127.5,28.0,65.5,33.5,2.4759272000001147
3,1,inverse_cdf,6,120,120.0,25.5,67.0,25.5,2.0165113999998994
3,1,inverse_cdf,6,121,30.0,5.0,0.0,,
3,1,inverse_cdf,6,122,112.5,24.0,42.5,24.0,1.8749067999999625
3,1,inverse_cdf,6,123,90.0,22.0,42.0,22.0,1.075311299999839
3,1,inverse_cdf,6,124,15.0,3.0,42.0,4.0,1.4739293999998608
3,1,inverse_cdf,6,125,45.0,11.5,42.0,7.5,1.463815299999851
3,1,inverse_cdf,6,126,105.0,23.0,51.0,24.0,1.6269827999999509
3,1,inverse_cdf,6,127,172.5,41.5,66.0,40.0,1.5682284999998046
3,1,inverse_cdf,6,128,60.0,18.5,42.0,11.5,1.8283405999998197
3,1,inverse_cdf,6,129,75.0,21.0,42.0,16.5,2.5585612999998375
3,1,inverse_cdf,6,130,37.5,7.5,42.0,7.5,1.2264789000000746
3,1,inverse_cdf,6,131,82.5,21.5,51.5,21.0,1.993000800000118
3,1,inverse_cdf,6,132,135.0,32.5,73.5,32.5,1.2971975000000384
3,1,inverse_cdf,6,133,67.5,20.0,42.0,16.0,1.3584074999998847
3,1,inverse_cdf,6,134,157.5,40.0,72.0,36.5,1.5093199000000368
3,1,inverse_cdf,6,135,7.5,2.5,42.0,2.5,1.662559500000043
3,1,inverse_cdf,6,136,142.5,36.5,42.0,31.5,1.5916380999999546
3,1,inverse_cdf,6,137,150.0,39.0,42.0,36.0,2.1223081000000548
3,1,inverse_cdf,6,138,165.0,41.0,61.5,40.0,1.3805528000000322
3,1,inverse_cdf,7,139,67.5,20.0,42.0,11.5,1.5345108000001346
3,1,inverse_cdf,7,140,45.0,11.5,42.0,11.5,1.9219286000002285
3,1,inverse_cdf,7,141,127.5,28.0,64.5,25.5,1.4268222000000603
3,1,inverse_cdf,7,142,37.5,7.5,42.0,7.5,0.9199085999998716
3,1,inverse_cdf,7,143,135.0,32.5,50.0,32.0,1.7566843999998127
3,1,inverse_cdf,7,144,172.5,41.5,68.5,40.5,1.910131299999648
3,1,inverse_cdf,7,145,112.5,24.0,58.0,25.5,1.5918142999998963
3,1,inverse_cdf,7,146,157.5,40.0,63.0,35.5,2.0398559999998724
3,1,inverse_cdf,7,147,97.5,22.5,49.0,22.5,1.2145923000002767
3,1,inverse_cdf,7,148,30.0,5.0,42.0,7.0,2.2167841999998927
3,1,inverse_cdf,7,149,90.0,22.0,42.0,22.0,1.250226999999995
3,1,inverse_cdf,7,150,60.0,18.5,42.0,11.5,1.674323600000207
3,1,inverse_cdf,7,151,165.0,41.0,49.5,39.5,1.6035979000002951
3,1,inverse_cdf,7,152,75.0,21.0,42.0,16.0,0.7666331999998874
3,1,inverse_cdf,7,153,7.5,2.5,42.0,2.5,1.2380076999997982
3,1,inverse_cdf,7,154,120.0,25.5,59.0,25.5,1.4975288999999066
3,1,inverse_cdf,7,155,22.5,4.0,42.0,4.0,2.2533056000002034
3,1,inverse_cdf,7,156,82.5,21.5,42.0,20.5,2.0163049999996474
3,1,inverse_cdf,7,157,52.5,16.0,42.0,11.5,1.5926973000000544
3,1,inverse_cdf,7,158,142.5,36.5,42.0,36.5,1.2754424999998264
3,1,inverse_cdf,7,159,105.0,23.0,43.0,24.0,1.5682974999999717
3,1,inverse_cdf,7,160,15.0,3.0,42.5,4.0,2.0985554000003503
3,1,inverse_cdf,7,161,150.0,39.0,64.5,36.5,1.8629846000003456
3,1,inverse_cdf,8,162,105.0,23.0,42.0,22.5,1.9470869999995557
3,1,inverse_cdf,8,163,7.5,2.5,42.0,2.5,1.3455980000003365
3,1,inverse_cdf,8,164,112.5,24.0,42.0,24.0,1.827637700000196
3,1,inverse_cdf,8,165,22.5,4.0,42.0,5.0,1.4385331000003134
3,1,inverse_cdf,8,166,120.0,25.5,58.5,25.0,1.2734615000003942
3,1,inverse_cdf,8,167,30.0,5.0,42.0,4.5,1.7569093000001883
3,1,inverse_cdf,8,168,37.5,7.5,42.0,7.5,2.028714300000047
3,1,inverse_cdf,8,169,97.5,22.5,46.0,22.5,1.628765200000089
3,1,inverse_cdf,8,170,45.0,11.5,42.0,10.5,1.285262899999907
3,1,inverse_cdf,8,171,172.5,41.5,60.0,41.0,1.2497618000002149
3,1,inverse_cdf,8,172,127.5,28.0,64.0,36.5,1.591765000000123
3,1,inverse_cdf,8,173,142.5,36.5,58.0,39.0,1.9572084999999788
3,1,inverse_cdf,8,174,60.0,18.5,42.0,16.0,1.874846499999876
3,1,inverse_cdf,8,175,135.0,32.5,67.5,32.0,2.2165780999998788
3,1,inverse_cdf,8,176,157.5,40.0,42.0,38.5,1.9100790999996209
3,1,inverse_cdf,8,177,15.0,3.0,42.0,3.0,1.3442423999999846
3,1,inverse_cdf,8,178,67.5,20.0,61.0,15.0,2.075146600000153
3,1,inverse_cdf,8,179,90.0,22.0,53.0,22.0,0.8150808000000325
3,1,inverse_cdf,8,180,52.5,16.0,57.5,11.5,1.1446946999999454
3,1,inverse_cdf,8,181,150.0,39.0,68.0,36.5,1.792307400000027
3,1,inverse_cdf,8,182,82.5,21.5,42.0,21.5,1.9572229000000336
3,1,inverse_cdf,8,183,75.0,21.0,42.0,20.0,1.167362900000171
3,1,inverse_cdf,8,184,165.0,41.0,42.0,39.0,1.5683101999998144
3,2,cdf,1,1,165.0,36.0,42.0,34.0,2.3126783999996405
3,2,cdf,1,2,15.0,8.0,42.0,8.0,1.862944299999981
3,2,cdf,1,3,105.0,28.0,42.0,28.0,1.0259724999996251
3,2,cdf,1,4,82.5,18.5,42.0,18.5,1.167429600000105
3,2,cdf,1,5,7.5,5.5,42.0,5.5,1.2617155999996612
3,2,cdf,1,6,172.5,38.5,44.0,38.5,2.07519609999963
3,2,cdf,1,7,45.0,12.0,42.0,11.5,0.9434083000005558
3,2,cdf,1,8,37.5,11.5,42.0,10.0,1.3795411999999487
3,2,cdf,1,9,135.0,32.0,73.0,32.0,1.3442805000004228
3,2,cdf,1,10,30.0,11.0,42.0,8.0,2.322530500000539
3,2,cdf,1,11,75.0,16.0,49.0,14.0,1.5210864000000583
3,2,cdf,1,12,90.0,22.0,42.0,22.0,1.933646399999816
3,2,cdf,1,13,142.5,32.5,42.0,33.0,1.3795583999999508
3,2,cdf,1,14,112.5,30.0,42.0,28.0,1.8039904999995997
3,2,cdf,1,15,150.0,33.0,66.0,33.0,1.5093165999996927
3,2,cdf,1,16,60.0,13.0,43.5,12.0,0.8726705999997648
3,2,cdf,1,17,52.5,12.5,42.0,11.5,1.3090008999997735
3,2,cdf,1,18,157.5,34.0,53.0,34.0,2.042213200000333
3,2,cdf,1,19,67.5,14.0,42.0,13.0,2.523295899999539
3,2,cdf,1,20,22.5,10.0,46.0,8.0,1.0750982999998089
3,2,cdf,1,21,127.5,31.5,42.0,31.5,1.6507880999997724
3,2,cdf,1,22,97.5,25.5,54.0,25.5,1.579990899999757
3,2,cdf,1,23,120.0,31.0,61.5,30.0,1.5917886999995972
3,2,cdf,2,24,157.5,34.0,74.0,36.0,2.0294150999998237
3,2,cdf,2,25,172.5,38.5,42.0,38.5,1.6978907000002437
3,2,cdf,2,26,15.0,8.0,42.0,8.0,2.322695599999861
3,2,cdf,2,27,45.0,12.0,51.0,11.5,1.9337377000001652
3,2,cdf,2,28,165.0,36.0,75.5,34.0,1.5682086000006166
3,2,cdf,2,29,7.5,5.5,42.0,5.5,2.2874366000005466
3,2,cdf,2,30,90.0,22.0,62.5,22.0,1.5054796999993414
3,2,cdf,2,31,142.5,32.5,59.5,32.5,1.8981323999996675
3,2,cdf,2,32,60.0,13.0,42.0,12.5,2.358108899999934
3,2,cdf,2,33,22.5,10.0,42.0,10.0,1.7686796000007234
3,2,cdf,2,34,150.0,33.0,56.5,32.5,2.2167835000000196
3,2,cdf,2,35,37.5,11.5,42.0,11.0,2.3933971999995265
3,2,cdf,2,36,120.0,31.0,42.0,28.0,2.0870195999996213
3,2,cdf,2,37,127.5,31.5,44.5,31.0,2.6763897999999244
3,2,cdf,2,38,105.0,28.0,53.0,25.5,2.4647618999997576
3,2,cdf,2,39,67.5,14.0,43.5,13.0,1.628128299999844
3,2,cdf,2,40,82.5,18.5,46.0,18.5,1.9345128999993904
3,2,cdf,2,41,112.5,30.0,42.0,28.0,1.756919200000084
3,2,cdf,2,42,30.0,11.0,42.0,10.0,1.438620400000218
3,2,cdf,2,43,135.0,32.0,67.5,32.0,2.9239563000001
3,2,cdf,2,44,75.0,16.0,42.0,14.0,2.004408499999954
3,2,cdf,2,45,97.5,25.5,42.0,25.5,1.8410012999993344
3,2,cdf,2,46,52.5,12.5,46.5,11.0,2.9013640999992276
3,2,cdf,3,47,135.0,32.0,42.0,31.5,2.4657139999999345
3,2,cdf,3,48,60.0,13.0,42.0,12.5,1.7332527999997185
3,2,cdf,3,49,157.5,34.0,42.0,33.0,2.3934826999993675
3,2,cdf,3,50,7.5,5.5,44.0,5.5,1.6391051000000516
3,2,cdf,3,51,37.5,11.5,42.0,11.0,1.557017299999643
3,2,cdf,3,52,120.0,31.0,67.5,28.0,2.9594051000003674
3,2,cdf,3,53,52.5,12.5,42.0,11.5,2.6645685999992565
3,2,cdf,3,54,75.0,16.0,48.5,16.0,1.6389881000004607
3,2,cdf,3,55,112.5,30.0,0.0,,
3,2,cdf,3,56,67.5,14.0,42.0,12.5,1.3088846000000558
3,2,cdf,3,57,22.5,10.0,42.0,8.0,1.5564457000000402
3,2,cdf,3,58,97.5,25.5,42.0,25.5,2.110543599999801
3,2,cdf,3,59,82.5,18.5,42.0,18.5,1.7568255999995015
3,2,cdf,3,60,30.0,11.0,42.0,10.0,1.3322779999998602
3,2,cdf,3,61,127.5,31.5,42.0,31.5,1.709642700000586
3,2,cdf,3,62,172.5,38.5,42.0,38.5,1.7223201000006156
3,2,cdf,3,63,142.5,32.5,42.0,32.5,2.477142100000492
3,2,cdf,3,64,105.0,28.0,42.0,28.0,1.9574843999998848
3,2,cdf,3,65,90.0,22.0,45.0,22.0,0.8490759999995134
3,2,cdf,3,66,15.0,8.0,42.0,7.5,2.1107882999995127
3,2,cdf,3,67,150.0,33.0,73.5,33.0,1.568460800000139
3,2,cdf,3,68,165.0,36.0,42.0,34.0,1.5818951999999626
3,2,cdf,3,69,45.0,12.0,42.0,11.0,2.3109442999993917
3,2,cdf,4,70,172.5,38.5,57.5,38.5,2.1458564000004117
3,2,cdf,4,71,165.0,36.0,42.0,34.0,1.4265633999993952
3,2,cdf,4,72,120.0,31.0,42.0,30.0,1.7804267000001346
3,2,cdf,4,73,142.5,32.5,42.0,33.0,1.6387823999993998
3,2,cdf,4,74,15.0,8.0,42.0,8.0,1.3442714000002525
3,2,cdf,4,75,37.5,11.5,42.0,11.5,1.8634126999995717
3,2,cdf,4,76,60.0,13.0,42.0,12.5,1.768812600000274
3,2,cdf,4,77,75.0,16.0,49.5,14.0,1.8865843000003224
3,2,cdf,4,78,112.5,30.0,45.0,28.0,1.6389172999997754
3,2,cdf,4,79,67.5,14.0,42.0,12.5,1.5328749999998763
3,2,cdf,4,80,97.5,25.5,42.0,25.5,1.6743479000006118
3,2,cdf,4,81,157.5,34.0,68.5,36.0,1.698042099999839
3,2,cdf,4,82,22.5,10.0,48.0,10.0,1.2982359999996331
3,2,cdf,4,83,105.0,28.0,50.0,25.5,1.7567077000003335
3,2,cdf,4,84,150.0,33.0,66.0,34.0,1.89836860000014
3,2,cdf,4,85,82.5,18.5,42.0,18.5,1.6035516000001735
3,2,cdf,4,86,135.0,32.0,64.5,31.0,2.619266100000459
3,2,cdf,4,87,30.0,11.0,42.0,11.0,1.4640135999998165
3,2,cdf,4,88,45.0,12.0,42.0,12.0,2.122349000000213
3,2,cdf,4,89,52.5,12.5,42.0,12.0,2.0397671999999147
3,2,cdf,4,90,127.5,31.5,68.0,32.0,2.405179600000338
3,2,cdf,4,91,90.0,22.0,42.0,22.0,1.6625147999993717
3,2,cdf,4,92,7.5,5.5,42.0,5.5,1.886479399999189
3,2,cdf,5,93,150.0,33.0,69.0,32.5,1.8414929000000484
3,2,cdf,5,94,142.5,32.5,42.0,32.5,1.6743162000002485
3,2,cdf,5,95,90.0,22.0,42.0,22.0,1.556262600000082
3,2,cdf,5,96,22.5,10.0,42.0,8.0,1.3327669000000242
3,2,cdf,5,97,165.0,36.0,42.0,34.0,1.5686187999999677
3,2,cdf,5,98,7.5,5.5,42.0,5.5,2.0758280000000013
3,2,cdf,5,99,82.5,18.5,53.5,18.5,1.756669200000033
3,2,cdf,5,100,52.5,12.5,42.0,12.0,1.344272400000591
3,2,cdf,5,101,67.5,14.0,42.0,13.0,2.358054700000139
3,2,cdf,5,102,157.5,34.0,45.5,34.0,1.1320347000000766
3,2,cdf,5,103,172.5,38.5,51.5,38.5,1.3207800999998651
3,2,cdf,5,104,37.5,11.5,42.0,10.0,2.322519999999713
3,2,cdf,5,105,97.5,25.5,42.0,25.0,1.3441960999998628
3,2,cdf,5,106,30.0,11.0,42.0,11.0,1.898297900000216
3,2,cdf,5,107,45.0,12.0,42.0,10.0,1.709769299999607
3,2,cdf,5,108,112.5,30.0,42.0,28.0,2.1577245999997103
3,2,cdf,5,109,60.0,13.0,42.0,12.0,1.534545500000604
3,2,cdf,5,110,135.0,32.0,61.5,32.0,2.158701999999721
3,2,cdf,5,111,105.0,28.0,55.0,28.0,1.8631301000004896
3,2,cdf,5,112,127.5,31.5,50.0,31.0,1.6036430000003747
3,2,cdf,5,113,15.0,8.0,42.0,8.0,1.3678290999996534
3,2,cdf,5,114,75.0,16.0,42.0,14.0,1.6743355000007796
3,2,cdf,5,115,120.0,31.0,42.0,30.0,1.5562711999991734
3,2,cdf,6,116,22.5,10.0,42.0,9.5,1.747759099999712
3,2,cdf,6,117,30.0,11.0,42.0,10.0,1.1673871000002691
3,2,cdf,6,118,67.5,14.0,42.0,12.5,1.5215625999999247
3,2,cdf,6,119,90.0,22.0,42.0,22.0,1.5461113000001203
3,2,cdf,6,120,60.0,13.0,42.0,11.5,1.6979565000001458
3,2,cdf,6,121,135.0,32.0,47.5,32.0,1.9334905000005165
3,2,cdf,6,122,127.5,31.5,61.5,31.5,2.1104865999996036
3,2,cdf,6,123,165.0,36.0,42.0,35.5,1.9110962000004292
3,2,cdf,6,124,15.0,8.0,42.0,8.0,1.61557509999966
3,2,cdf,6,125,45.0,12.0,42.0,11.0,1.285081899999568
3,2,cdf,6,126,75.0,16.0,42.0,14.0,1.603624000000309
3,2,cdf,6,127,97.5,25.5,66.0,25.5,1.603783900000053
3,2,cdf,6,128,82.5,18.5,42.0,18.5,1.722660999999789
3,2,cdf,6,129,52.5,12.5,42.0,12.0,2.0398064000000886
3,2,cdf,6,130,105.0,28.0,51.0,25.0,1.3920218999992358
3,2,cdf,6,131,150.0,33.0,62.0,34.0,2.2519920000004277
3,2,cdf,6,132,37.5,11.5,42.0,10.0,1.687104999999974
3,2,cdf,6,133,112.5,30.0,42.0,28.0,1.7812971000003015
3,2,cdf,6,134,7.5,5.5,42.0,5.5,1.2145291999995609
3,2,cdf,6,135,142.5,32.5,63.0,31.5,1.7350249000000986
3,2,cdf,6,136,157.5,34.0,42.0,33.0,2.252760700000181
3,2,cdf,6,137,120.0,31.0,50.0,28.0,1.6867635000007797
3,2,cdf,6,138,172.5,38.5,76.0,38.5,1.1320670999994036
3,2,cdf,7,139,127.5,31.5,49.0,31.5,1.35607919999984
3,2,cdf,7,140,142.5,32.5,50.0,32.0,2.3579255000004196
3,2,cdf,7,141,120.0,31.0,60.0,28.0,1.3794292000002315
3,2,cdf,7,142,90.0,22.0,63.5,22.0,1.3207976000003327
3,2,cdf,7,143,22.5,10.0,42.0,8.0,1.9926987999997436
3,2,cdf,7,144,52.5,12.5,42.0,12.0,1.6271413000004031
3,2,cdf,7,145,157.5,34.0,74.5,32.5,1.980839500000002
3,2,cdf,7,146,37.5,11.5,42.0,10.0,1.7685867000000144
3,2,cdf,7,147,60.0,13.0,44.0,12.5,2.0633217999993576
3,2,cdf,7,148,135.0,32.0,42.0,32.0,1.308892800000649
3,2,cdf,7,149,7.5,5.5,42.0,5.5,1.3324291999997513
3,2,cdf,7,150,97.5,25.5,51.5,25.5,2.0160130000003846
3,2,cdf,7,151,112.5,30.0,45.0,28.0,2.4052638000002844
3,2,cdf,7,152,75.0,16.0,42.0,12.5,2.32280609999998
3,2,cdf,7,153,150.0,33.0,69.0,33.0,1.6743625999997676
3,2,cdf,7,154,172.5,38.5,50.5,38.5,1.0260247999995045
3,2,cdf,7,155,15.0,8.0,42.0,8.0,1.7241237999996883
3,2,cdf,7,156,30.0,11.0,42.0,10.0,1.5210465000000113
3,2,cdf,7,157,165.0,36.0,70.0,34.0,2.73554890000014
3,2,cdf,7,158,82.5,18.5,51.5,18.5,1.627222499999334
3,2,cdf,7,159,67.5,14.0,42.0,11.5,1.697880200000327
3,2,cdf,7,160,105.0,28.0,54.5,28.0,2.558461999999963
3,2,cdf,7,161,45.0,12.0,42.0,11.0,1.5329267999995864
3,2,cdf,8,162,90.0,22.0,43.5,22.0,1.6649360000001252
3,2,cdf,8,163,127.5,31.5,49.5,31.5,1.7927884000000631
3,2,cdf,8,164,15.0,8.0,47.0,8.0,1.9580399000005857
