subject,run,trial_nr,n1,n2,p1,p2,risky_first,choice,rt
67,3.0,226.0,23.05,13.01,0.55,1.0,True,True,1.0987442000000556
67,3.0,228.0,18.99,7.86,0.55,1.0,True,False,1.158263799999986
67,3.0,230.0,38.03,19.0,0.55,1.0,True,True,1.487795300000016
67,3.0,232.0,18.45,6.74,0.55,1.0,True,False,1.48778829999992
67,3.0,234.0,12.84,8.46,0.55,1.0,True,True,1.1341408000002955
67,3.0,236.0,25.65,8.21,0.55,1.0,True,False,1.4760083999999551
67,3.0,238.0,19.11,7.74,0.55,1.0,True,False,2.006498599999759
67,3.0,240.0,67.23,21.51,0.55,1.0,True,False,1.2286427999997611
67,3.0,242.0,18.03,8.95,0.55,1.0,True,True,1.5234143000002405
67,3.0,244.0,17.81,5.45,0.55,1.0,True,False,1.593891700000313
67,3.0,246.0,20.43,7.9,0.55,1.0,True,True,2.0423722999998972
67,3.0,248.0,22.04,14.48,0.55,1.0,True,True,1.358353299999635
67,3.0,250.0,34.66,14.72,0.55,1.0,True,False,1.712015000000065
67,3.0,252.0,51.74,22.25,0.55,1.0,True,False,1.8414710000001833
67,3.0,254.0,34.39,14.82,0.55,1.0,True,True,0.9454155000003084
67,3.0,256.0,29.81,18.8,0.55,1.0,True,True,1.5349716000000626
67,4.0,225.0,12.19,47.84,1.0,0.55,False,True,1.605699299999742
67,4.0,227.0,12.74,49.92,1.0,0.55,False,True,1.1459297999999762
67,4.0,229.0,20.81,69.11,1.0,0.55,False,True,0.969040700000278
67,4.0,231.0,27.22,104.72,1.0,0.55,False,True,0.9572591999999532
67,4.0,233.0,5.75,9.09,1.0,0.55,False,True,0.8276058000001285
67,4.0,235.0,25.43,47.79,1.0,0.55,False,False,0.9454047999997784
67,4.0,237.0,22.9,69.02,1.0,0.55,False,False,1.1460554999998749
67,4.0,239.0,11.1,33.32,1.0,0.55,False,True,1.4172957999999198
67,4.0,241.0,23.69,36.67,1.0,0.55,False,False,1.0749996999998075
67,4.0,243.0,12.02,26.19,1.0,0.55,False,False,1.936055800000304
67,4.0,245.0,21.63,32.16,1.0,0.55,False,False,1.2284527000001615
67,4.0,247.0,5.87,12.63,1.0,0.55,False,True,1.7707796999998209
67,4.0,249.0,24.38,51.87,1.0,0.55,False,False,1.558583099999851
67,4.0,251.0,6.46,19.17,1.0,0.55,False,True,1.2402345999998945
67,4.0,253.0,7.58,18.31,1.0,0.55,False,True,1.4878217000000404
67,4.0,255.0,24.97,26.81,1.0,0.55,False,False,1.169504499999675
67,4.0,226.0,40.72,26.23,0.55,1.0,True,True,1.1459219000003031
67,4.0,228.0,93.53,24.05,0.55,1.0,True,False,1.12232320000021
67,4.0,230.0,23.63,6.09,0.55,1.0,True,False,1.5939536000000771
67,4.0,232.0,25.41,18.66,0.55,1.0,True,True,0.9808866000003036
67,4.0,234.0,74.01,25.28,0.55,1.0,True,True,1.5703779000000395
67,4.0,236.0,18.6,5.07,0.55,1.0,True,False,0.957300000000032
67,4.0,238.0,48.06,15.98,0.55,1.0,True,False,1.5821830999998383
67,4.0,240.0,54.28,14.36,0.55,1.0,True,False,1.1577658999999585
67,4.0,242.0,9.7,8.26,0.55,1.0,True,True,1.4289142000002355
67,4.0,244.0,11.22,9.17,0.55,1.0,True,True,1.086948399999983
67,4.0,246.0,94.19,24.12,0.55,1.0,True,False,1.1223752000000786
67,4.0,248.0,41.67,14.86,0.55,1.0,True,False,1.7828638999999384
67,4.0,250.0,7.0,5.2,0.55,1.0,True,True,1.1459540999999265
67,4.0,252.0,28.25,8.81,0.55,1.0,True,False,0.9006337999999232
67,4.0,254.0,55.88,14.68,0.55,1.0,True,False,0.9808970000003684
67,4.0,256.0,80.12,21.71,0.55,1.0,True,False,1.3110341999999946
67,5.0,225.0,42.81,25.91,0.55,1.0,True,True,0.9926650000002156
67,5.0,227.0,61.14,17.69,0.55,1.0,True,False,1.4052917000003615
67,5.0,229.0,24.42,10.46,0.55,1.0,True,False,0.8161573000002136
67,5.0,231.0,27.79,16.1,0.55,1.0,True,True,1.6057488999999805
67,5.0,233.0,41.06,23.84,0.55,1.0,True,True,1.3110648000001677
67,5.0,235.0,24.21,6.61,0.55,1.0,True,False,0.8512652999997954
67,5.0,237.0,32.86,19.02,0.55,1.0,True,False,1.2756702000001496
67,5.0,239.0,48.83,15.29,0.55,1.0,True,False,1.1695082000001094
67,5.0,241.0,34.21,16.72,0.55,1.0,True,True,1.3935053999998672
67,5.0,243.0,36.38,9.58,0.55,1.0,True,False,1.1341852999998991
67,5.0,245.0,19.92,5.11,0.55,1.0,True,False,1.0516797000000224
67,5.0,247.0,94.22,26.93,0.55,1.0,True,False,1.3228478000000905
67,5.0,249.0,77.74,22.61,0.55,1.0,True,False,1.2167343999999505
67,5.0,251.0,51.52,12.96,0.55,1.0,True,False,1.1106442000000245
67,5.0,253.0,28.71,13.87,0.55,1.0,True,False,1.7588273999999728
67,5.0,255.0,57.38,20.29,0.55,1.0,True,False,1.735748600000079
67,5.0,226.0,15.59,53.0,1.0,0.55,False,True,1.051675499999874
67,5.0,228.0,7.12,13.76,1.0,0.55,False,False,1.2405243999996856
67,5.0,230.0,5.42,5.82,1.0,0.55,False,False,1.570410699999684
67,5.0,232.0,12.49,32.83,1.0,0.55,False,True,1.2757188999999016
67,5.0,234.0,8.07,10.45,1.0,0.55,False,False,1.004543499999727
67,5.0,236.0,15.18,29.52,1.0,0.55,False,False,1.2285673999999744
67,5.0,238.0,9.88,26.33,1.0,0.55,False,True,1.193099500000244
67,5.0,240.0,5.12,15.31,1.0,0.55,False,True,1.547434400000384
67,5.0,242.0,23.08,89.72,1.0,0.55,False,True,1.1224563000000671
67,5.0,244.0,19.44,58.03,1.0,0.55,False,True,1.0517007000003105
67,5.0,246.0,8.15,22.22,1.0,0.55,False,True,1.523299799999677
67,5.0,248.0,12.84,18.23,1.0,0.55,False,False,1.9713007999998808
67,5.0,250.0,12.16,14.23,1.0,0.55,False,False,2.1244943000001513
67,5.0,252.0,11.2,15.76,1.0,0.55,False,False,1.653034000000389
67,5.0,254.0,13.26,20.65,1.0,0.55,False,False,0.9573783000000732
67,5.0,256.0,7.88,31.5,1.0,0.55,False,True,1.1342531999998755
67,6.0,225.0,16.35,36.63,1.0,0.55,False,False,1.5351156000001538
67,6.0,227.0,8.01,25.17,1.0,0.55,False,True,1.0753184000000149
67,6.0,229.0,22.05,43.26,1.0,0.55,False,False,1.2757863000001637
67,6.0,231.0,6.46,15.83,1.0,0.55,False,True,1.582306399999652
67,6.0,233.0,6.45,25.51,1.0,0.55,False,True,1.1696443999999246
67,6.0,235.0,12.24,30.23,1.0,0.55,False,True,1.0635392999997748
67,6.0,237.0,19.27,63.04,1.0,0.55,False,True,1.2521750000000793
67,6.0,239.0,25.63,73.01,1.0,0.55,False,True,1.629920200000015
67,6.0,241.0,19.7,50.09,1.0,0.55,False,True,0.9340361999998096
67,6.0,243.0,11.83,38.66,1.0,0.55,False,True,1.0870732000003045
67,6.0,245.0,13.55,27.54,1.0,0.55,False,False,2.195572799999809
67,6.0,247.0,23.49,39.81,1.0,0.55,False,False,1.546923699999752
67,6.0,249.0,7.8,30.67,1.0,0.55,False,True,1.0988118999998733
67,6.0,251.0,12.0,41.54,1.0,0.55,False,True,1.0753098000000136
67,6.0,253.0,24.35,66.41,1.0,0.55,False,True,0.957338300000174
67,6.0,255.0,27.75,37.43,1.0,0.55,False,False,1.2757657000001927
67,6.0,226.0,26.99,11.11,0.55,1.0,True,False,0.934149400000024
67,6.0,228.0,29.67,7.55,0.55,1.0,True,False,1.0753420999999437
67,6.0,230.0,24.31,8.9,0.55,1.0,True,False,1.110724499999833
67,6.0,232.0,24.7,18.07,0.55,1.0,True,True,1.7709709999999177
67,6.0,234.0,5.9,5.23,0.55,1.0,True,True,0.8280445999998847
67,6.0,236.0,38.89,11.95,0.55,1.0,True,False,1.311147500000061
67,6.0,238.0,15.76,15.62,0.55,1.0,True,False,1.2288463999998385
67,6.0,240.0,19.22,7.77,0.55,1.0,True,False,1.299343099999987
67,6.0,242.0,15.77,11.2,0.55,1.0,True,True,0.9102096999999958
67,6.0,244.0,25.24,8.2,0.55,1.0,True,False,2.230761799999982
67,6.0,246.0,26.96,9.83,0.55,1.0,True,False,1.9831623000000036
67,6.0,248.0,77.8,23.06,0.55,1.0,True,False,1.3465439999999944
67,6.0,250.0,25.44,11.27,0.55,1.0,True,True,1.65305619999981
67,6.0,252.0,17.98,7.01,0.55,1.0,True,False,1.228675899999871
67,6.0,254.0,23.74,9.1,0.55,1.0,True,True,2.3486156000003575
67,6.0,256.0,32.92,11.88,0.55,1.0,True,False,1.853608200000053
67,7.0,225.0,40.49,14.16,0.55,1.0,True,False,1.3347069000001284
67,7.0,227.0,25.86,13.12,0.55,1.0,True,True,0.9574172999996337
67,7.0,229.0,54.17,15.87,0.55,1.0,True,False,1.4173000000000684
67,7.0,231.0,7.9,5.58,0.55,1.0,True,True,1.299656799999866
67,7.0,233.0,52.05,16.99,0.55,1.0,True,False,1.2404409999999189
67,7.0,235.0,23.04,7.5,0.55,1.0,True,False,1.6413539999998648
67,7.0,237.0,14.3,5.08,0.55,1.0,True,False,1.7827634000000216
67,7.0,239.0,20.78,9.27,0.55,1.0,True,True,1.075613599999997
67,7.0,241.0,34.12,14.85,0.55,1.0,True,True,1.6059298000000126
67,7.0,243.0,13.47,8.79,0.55,1.0,True,True,1.2873822999999902
67,7.0,245.0,26.0,6.87,0.55,1.0,True,False,1.994907400000102
67,7.0,247.0,17.7,8.84,0.55,1.0,True,True,1.2287123000000977
67,7.0,249.0,10.48,6.74,0.55,1.0,True,True,0.9222976000000926
67,7.0,251.0,37.22,12.47,0.55,1.0,True,False,1.393697599999996
67,7.0,253.0,21.77,13.85,0.55,1.0,True,True,1.110797399999683
67,7.0,255.0,13.04,8.44,0.55,1.0,True,True,0.981100200000128
67,7.0,226.0,11.31,33.54,1.0,0.55,False,True,1.2758106999999654
67,7.0,228.0,15.47,26.71,1.0,0.55,False,False,2.4076129000000037
67,7.0,230.0,14.6,46.96,1.0,0.55,False,True,2.737706099999741
67,7.0,232.0,18.78,45.13,1.0,0.55,False,True,1.0520789000001969
67,7.0,234.0,8.13,11.64,1.0,0.55,False,False,1.1933680000001914
67,7.0,236.0,10.55,19.04,1.0,0.55,False,True,1.3230045000000246
67,7.0,238.0,6.88,27.0,1.0,0.55,False,True,1.1461701000002904
67,7.0,240.0,5.79,8.22,1.0,0.55,False,False,1.381990500000029
67,7.0,242.0,7.96,29.21,1.0,0.55,False,True,0.9220633999998428
67,7.0,244.0,25.32,54.08,1.0,0.55,False,False,1.3350921999999628
67,7.0,246.0,7.99,12.17,1.0,0.55,False,False,1.4057661000001644
67,7.0,248.0,6.67,8.36,1.0,0.55,False,False,1.0164144000000306
67,7.0,250.0,14.03,15.37,1.0,0.55,False,False,1.146165099999962
67,7.0,252.0,24.2,46.68,1.0,0.55,False,False,1.1699879999996483
67,7.0,254.0,23.56,53.34,1.0,0.55,False,False,1.0164521000001514
67,7.0,256.0,5.01,17.15,1.0,0.55,False,True,1.4527047999999922
67,8.0,227.0,5.6,18.39,1.0,0.55,False,True,1.1226270999995904
67,8.0,229.0,22.06,32.47,1.0,0.55,False,False,1.1933216999996148
67,8.0,231.0,8.84,34.21,1.0,0.55,False,True,1.2169260000000577
67,8.0,233.0,10.77,22.0,1.0,0.55,False,False,1.358185400000366
67,8.0,235.0,27.75,66.31,1.0,0.55,False,False,1.5353412000004028
67,8.0,237.0,22.35,47.06,1.0,0.55,False,False,1.028276900000492
67,8.0,239.0,15.39,49.73,1.0,0.55,False,True,1.0754712999996627
67,8.0,241.0,7.61,10.78,1.0,0.55,False,False,0.9693246999995608
67,8.0,243.0,12.06,36.96,1.0,0.55,False,True,1.216952599999786
67,8.0,245.0,17.77,64.27,1.0,0.55,False,True,1.4409568000000943
67,8.0,247.0,8.77,13.81,1.0,0.55,False,False,1.3230642999997144
67,8.0,249.0,5.34,16.2,1.0,0.55,False,True,1.488127499999791
67,8.0,251.0,20.81,63.2,1.0,0.55,False,True,1.0990418999999747
67,8.0,253.0,24.02,50.83,1.0,0.55,False,False,0.922239399999853
67,8.0,255.0,16.93,48.28,1.0,0.55,False,True,1.688585900000362
67,8.0,226.0,21.28,13.42,0.55,1.0,True,True,1.2995185999998284
67,8.0,228.0,14.51,5.45,0.55,1.0,True,False,1.511654400000225
67,8.0,230.0,16.27,6.72,0.55,1.0,True,False,1.2051121999993484
67,8.0,232.0,21.05,8.75,0.55,1.0,True,False,0.9009866999995212
67,8.0,234.0,25.64,10.87,0.55,1.0,True,False,1.24053559999993
67,8.0,236.0,45.85,16.11,0.55,1.0,True,True,1.2170102000000045
67,8.0,238.0,26.68,24.93,0.55,1.0,True,False,1.4055904000006194
67,8.0,240.0,41.01,20.77,0.55,1.0,True,True,1.7357641000007789
67,8.0,242.0,54.29,21.35,0.55,1.0,True,True,0.8868932000004861
67,8.0,244.0,41.6,22.38,0.55,1.0,True,True,0.9692125000001396
67,8.0,246.0,28.8,12.04,0.55,1.0,True,False,1.2286797000006118
67,8.0,248.0,40.04,23.64,0.55,1.0,True,True,1.1934424999999464
67,8.0,250.0,47.08,27.96,0.55,1.0,True,True,0.7453611000000819
67,8.0,252.0,53.72,26.8,0.55,1.0,True,True,0.7452153000003818
67,8.0,254.0,49.06,25.87,0.55,1.0,True,True,0.9221235000004526
67,8.0,256.0,18.62,11.41,0.55,1.0,True,True,0.7572569999992993
68,1.0,225.0,5.5,18.91,1.0,0.55,False,True,2.6783927000001313
68,1.0,227.0,12.05,14.31,1.0,0.55,False,False,1.393763300000046
68,1.0,229.0,8.69,11.02,1.0,0.55,False,False,1.405382199999849
68,1.0,231.0,11.66,25.03,1.0,0.55,False,True,1.4171527999999398
68,1.0,233.0,9.77,31.41,1.0,0.55,False,True,1.2520935000000009
68,1.0,235.0,6.66,12.94,1.0,0.55,False,False,1.4995075000001634
68,1.0,237.0,10.18,30.84,1.0,0.55,False,False,1.7471353000000818
68,1.0,239.0,14.88,30.49,1.0,0.55,False,False,1.2401067999999211
68,1.0,241.0,22.48,81.43,1.0,0.55,False,True,1.641375299999936
68,1.0,243.0,11.65,32.01,1.0,0.55,False,False,1.5116524999998546
68,1.0,245.0,26.65,65.78,1.0,0.55,False,False,1.1339308000001438
68,1.0,247.0,9.38,24.9,1.0,0.55,False,False,1.971191600000111
68,1.0,249.0,16.31,26.66,1.0,0.55,False,False,1.0635044000000562
68,1.0,251.0,16.19,34.14,1.0,0.55,False,False,1.4877066000001378
68,1.0,253.0,17.39,59.3,1.0,0.55,False,False,1.5819661000000451
68,1.0,255.0,8.68,14.91,1.0,0.55,False,False,1.0043264000000818
68,1.0,226.0,21.05,6.82,0.55,1.0,True,False,1.287558499999932
68,1.0,228.0,19.02,8.6,0.55,1.0,True,True,1.6409347000001162
68,1.0,230.0,30.52,9.27,0.55,1.0,True,False,1.2755981000000247
68,1.0,232.0,8.54,5.84,0.55,1.0,True,True,1.6409638000000086
68,1.0,234.0,30.82,15.1,0.55,1.0,True,True,1.5702548999997816
68,1.0,236.0,58.5,24.19,0.55,1.0,True,True,1.452297699999917
68,1.0,238.0,65.6,17.74,0.55,1.0,True,False,1.440561099999968
68,1.0,240.0,29.86,10.46,0.55,1.0,True,True,1.758791599999995
68,1.0,242.0,11.48,5.6,0.55,1.0,True,True,1.3108749999998963
68,1.0,244.0,12.93,5.35,0.55,1.0,True,True,1.8060283000002073
68,1.0,246.0,40.74,17.14,0.55,1.0,True,True,1.865169700000024
68,1.0,248.0,15.01,5.84,0.55,1.0,True,False,2.0771594000000277
68,1.0,250.0,42.54,15.9,0.55,1.0,True,True,1.9946456000000128
68,1.0,252.0,14.02,6.04,0.55,1.0,True,False,2.749163899999985
68,1.0,254.0,17.43,9.85,0.55,1.0,True,True,1.3933986000001823
68,1.0,256.0,42.89,12.51,0.55,1.0,True,False,2.0653485000000273
68,2.0,225.0,6.44,16.57,1.0,0.55,False,True,1.511247999999796
68,2.0,227.0,5.15,18.57,1.0,0.55,False,False,2.3249218000000837
68,2.0,229.0,19.29,68.87,1.0,0.55,False,False,1.7352209000000585
68,2.0,231.0,10.87,18.3,1.0,0.55,False,True,0.9808465999999498
68,2.0,233.0,7.37,18.57,1.0,0.55,False,True,2.065494999999828
68,2.0,235.0,6.08,14.53,1.0,0.55,False,False,1.841512500000135
68,2.0,237.0,7.47,17.57,1.0,0.55,False,False,1.4287122999999156
68,2.0,239.0,26.29,78.57,1.0,0.55,False,True,1.865227700000105
68,2.0,241.0,26.88,48.63,1.0,0.55,False,False,0.8160265999999865
68,2.0,243.0,6.86,20.03,1.0,0.55,False,True,2.0536677999998574
68,2.0,245.0,18.58,56.6,1.0,0.55,False,False,1.605908200000158
68,2.0,247.0,10.56,18.33,1.0,0.55,False,False,1.1931672000000615
68,2.0,249.0,9.1,14.19,1.0,0.55,False,False,1.3347406000002593
68,2.0,251.0,19.08,30.63,1.0,0.55,False,False,1.2165758999999523
68,2.0,253.0,15.83,49.11,1.0,0.55,False,False,1.924241400000028
68,2.0,255.0,12.79,43.9,1.0,0.55,False,True,1.829647600000044
68,2.0,226.0,16.05,10.8,0.55,1.0,True,True,1.7707095000000663
68,2.0,228.0,27.2,7.53,0.55,1.0,True,False,1.4523927000000183
68,2.0,230.0,41.04,14.94,0.55,1.0,True,True,1.6883286000002045
68,2.0,232.0,34.22,16.49,0.55,1.0,True,True,1.2990680999996584
68,2.0,234.0,55.61,17.77,0.55,1.0,True,True,1.641208000000006
68,2.0,236.0,70.77,26.53,0.55,1.0,True,True,2.100854100000106
68,2.0,238.0,28.61,7.87,0.55,1.0,True,False,1.2993257000002814
68,2.0,240.0,21.1,5.76,0.55,1.0,True,False,2.1479349999999613
68,2.0,242.0,25.65,8.82,0.55,1.0,True,False,1.6410365000001548
68,2.0,244.0,52.87,16.14,0.55,1.0,True,True,1.3580327000004218
68,2.0,246.0,13.68,10.09,0.55,1.0,True,True,1.1813939999997274
68,2.0,248.0,26.73,9.5,0.55,1.0,True,False,1.8650385999999344
68,2.0,250.0,55.94,16.42,0.55,1.0,True,True,1.3463097999997444
68,2.0,252.0,21.74,6.42,0.55,1.0,True,False,1.4642916000002515
68,2.0,254.0,63.29,26.76,0.55,1.0,True,True,1.5467338999997082
68,2.0,256.0,37.56,9.63,0.55,1.0,True,False,1.4877956999998787
68,3.0,225.0,18.31,10.26,0.55,1.0,True,True,0.9221322000003056
68,3.0,227.0,34.84,11.04,0.55,1.0,True,True,2.030101399999694
68,3.0,229.0,29.22,23.74,0.55,1.0,True,True,0.7804425999997875
68,3.0,231.0,48.89,25.21,0.55,1.0,True,True,1.0044121999999334
68,3.0,233.0,39.21,11.94,0.55,1.0,True,True,1.3227901000000202
68,3.0,235.0,68.59,19.75,0.55,1.0,True,True,1.417113599999993
68,3.0,237.0,11.53,8.59,0.55,1.0,True,True,0.980859899999814
68,3.0,239.0,27.4,8.39,0.55,1.0,True,True,2.006553199999871
68,3.0,241.0,17.22,14.72,0.55,1.0,True,True,1.499625400000241
68,3.0,243.0,17.3,7.36,0.55,1.0,True,False,1.2637987000002795
68,3.0,245.0,85.1,25.94,0.55,1.0,True,True,0.7568433999999797
68,3.0,247.0,52.59,22.64,0.55,1.0,True,False,1.6884744999997563
68,3.0,249.0,26.72,7.52,0.55,1.0,True,False,1.310988400000042
68,3.0,251.0,47.37,15.24,0.55,1.0,True,True,1.5349710999998931
68,3.0,253.0,51.52,19.04,0.55,1.0,True,True,1.417095999999674
68,3.0,255.0,16.17,5.99,0.55,1.0,True,False,1.2048090000002958
68,3.0,226.0,14.86,43.94,1.0,0.55,False,True,0.9102864999999838
68,3.0,228.0,16.15,34.81,1.0,0.55,False,False,1.5706174000001738
68,3.0,230.0,23.79,63.41,1.0,0.55,False,False,1.688421500000004
68,3.0,232.0,9.11,18.2,1.0,0.55,False,False,1.9004849999996625
68,3.0,234.0,22.36,67.82,1.0,0.55,False,True,1.5586066000000756
68,3.0,236.0,18.31,48.01,1.0,0.55,False,True,2.360468800000035
68,3.0,238.0,9.64,34.41,1.0,0.55,False,True,1.5231493999999657
68,3.0,240.0,6.36,10.62,1.0,0.55,False,False,1.5352443000001583
68,3.0,242.0,8.62,9.12,1.0,0.55,False,False,1.263785999999982
68,3.0,244.0,7.77,27.71,1.0,0.55,False,True,1.0869652999999744
68,3.0,246.0,6.72,16.9,1.0,0.55,False,True,2.1362722000003487
68,3.0,248.0,10.46,19.68,1.0,0.55,False,False,1.0869165000003704
68,3.0,250.0,27.59,45.17,1.0,0.55,False,False,1.0516139999999723
68,3.0,252.0,5.21,20.36,1.0,0.55,False,True,1.629495899999711
68,3.0,254.0,5.14,12.66,1.0,0.55,False,False,0.8276396000001114
68,3.0,256.0,22.62,77.8,1.0,0.55,False,True,1.1577498999999989
68,4.0,225.0,16.72,52.23,1.0,0.55,False,False,1.830280700000003
68,4.0,227.0,17.38,53.88,1.0,0.55,False,True,1.6175419999999576
68,4.0,229.0,17.24,68.73,1.0,0.55,False,True,1.2166919999999664
68,4.0,231.0,10.99,12.69,1.0,0.55,False,False,0.9692413000002488
68,4.0,233.0,22.3,27.68,1.0,0.55,False,False,1.0869976999997562
68,4.0,235.0,12.29,37.6,1.0,0.55,False,True,1.358402400000159
68,4.0,237.0,16.91,35.7,1.0,0.55,False,False,1.1931718999999248
68,4.0,239.0,10.87,13.46,1.0,0.55,False,False,1.1342420999999376
68,4.0,241.0,11.35,21.47,1.0,0.55,False,False,0.7335642000002736
68,4.0,243.0,10.56,21.04,1.0,0.55,False,False,1.1813642000001892
68,4.0,245.0,26.86,100.98,1.0,0.55,False,True,1.1931715999999142
68,4.0,247.0,20.47,39.88,1.0,0.55,False,False,1.040061600000172
68,4.0,249.0,13.49,27.44,1.0,0.55,False,False,1.6292938999999933
68,4.0,251.0,6.84,21.75,1.0,0.55,False,True,1.1577781000000869
68,4.0,253.0,16.15,44.03,1.0,0.55,False,False,2.2894860000001245
68,4.0,255.0,11.87,18.1,1.0,0.55,False,False,1.641319199999998
68,4.0,226.0,22.23,11.79,0.55,1.0,True,True,0.8161843000002591
68,4.0,228.0,48.1,12.54,0.55,1.0,True,True,1.429144599999745
68,4.0,230.0,22.83,13.54,0.55,1.0,True,False,1.2051559000001362
68,4.0,232.0,58.05,15.51,0.55,1.0,True,False,2.0184315999999853
68,4.0,234.0,22.04,13.24,0.55,1.0,True,True,0.9455243999996128
68,4.0,236.0,11.14,5.9,0.55,1.0,True,True,1.594193599999926
68,4.0,238.0,16.32,5.61,0.55,1.0,True,True,1.2523341999999502
68,4.0,240.0,91.29,23.34,0.55,1.0,True,True,1.959474599999794
68,4.0,242.0,13.71,7.91,0.55,1.0,True,True,1.122450999999728
68,4.0,244.0,40.26,24.61,0.55,1.0,True,True,1.0988483000000997
68,4.0,246.0,14.19,7.88,0.55,1.0,True,True,0.7331669000000147
68,4.0,248.0,25.68,7.92,0.55,1.0,True,True,2.28973410000026
68,4.0,250.0,21.57,7.64,0.55,1.0,True,True,1.1696062999999413
68,4.0,252.0,15.27,8.96,0.55,1.0,True,True,0.7808798999999453
68,4.0,254.0,16.97,7.26,0.55,1.0,True,True,1.2403016000002935
68,4.0,256.0,44.93,25.68,0.55,1.0,True,True,1.4997268000001895
68,5.0,225.0,10.97,26.76,1.0,0.55,False,False,1.8534278000001905
68,5.0,227.0,8.52,18.17,1.0,0.55,False,False,2.301348699999835
68,5.0,229.0,15.74,30.46,1.0,0.55,False,False,0.8159580999999889
68,5.0,231.0,8.8,21.13,1.0,0.55,False,False,2.6788986000001387
68,5.0,233.0,7.68,16.81,1.0,0.55,False,False,1.1934277000000293
68,5.0,235.0,9.77,23.62,1.0,0.55,False,False,1.4173746000001302
68,5.0,237.0,10.56,13.37,1.0,0.55,False,False,0.980895000000146
68,5.0,239.0,14.02,42.59,1.0,0.55,False,False,2.006695700000364
68,5.0,241.0,27.54,89.32,1.0,0.55,False,True,1.393691299999773
68,5.0,243.0,20.7,35.82,1.0,0.55,False,False,0.8867365999999492
68,5.0,245.0,17.89,37.9,1.0,0.55,False,False,2.372326900000189
68,5.0,247.0,7.78,15.53,1.0,0.55,False,False,1.1107324999998127
68,5.0,249.0,21.83,50.48,1.0,0.55,False,False,1.2404130999998415
68,5.0,251.0,21.44,69.31,1.0,0.55,False,True,1.3346800999997868
68,5.0,253.0,5.87,16.27,1.0,0.55,False,True,1.1815308999998706
68,5.0,255.0,5.38,9.63,1.0,0.55,False,False,0.780893599999672
68,5.0,226.0,12.47,10.55,0.55,1.0,True,True,0.7216769000001477
68,5.0,228.0,21.73,6.46,0.55,1.0,True,False,1.2756824999996752
68,5.0,230.0,60.44,15.35,0.55,1.0,True,False,1.0753386000001228
68,5.0,232.0,27.85,7.18,0.55,1.0,True,False,1.2639979999999014
68,5.0,234.0,13.75,5.47,0.55,1.0,True,True,1.853465000000142
68,5.0,236.0,25.32,7.04,0.55,1.0,True,False,1.1225191000003178
68,5.0,238.0,34.76,20.14,0.55,1.0,True,True,1.1931508999996367
68,5.0,240.0,53.24,20.94,0.55,1.0,True,True,1.1343041999998604
68,5.0,242.0,33.92,26.11,0.55,1.0,True,True,1.2760109999999258
68,5.0,244.0,56.19,15.82,0.55,1.0,True,False,1.3939731000000393
68,5.0,246.0,80.6,24.21,0.55,1.0,True,True,1.7002873000001273
68,5.0,248.0,62.98,21.4,0.55,1.0,True,True,1.1461032000001978
68,5.0,250.0,97.48,27.36,0.55,1.0,True,False,1.7591944999999214
68,5.0,252.0,74.72,24.31,0.55,1.0,True,False,1.216843400000016
68,5.0,254.0,45.64,23.38,0.55,1.0,True,True,0.9458606000002874
68,5.0,256.0,19.53,12.21,0.55,1.0,True,True,0.9007988999996996
68,6.0,225.0,38.15,9.59,0.55,1.0,True,True,2.2663588999998865
68,6.0,227.0,23.74,8.13,0.55,1.0,True,True,1.0989951000001383
68,6.0,229.0,76.64,27.15,0.55,1.0,True,True,1.0281580000000758
68,6.0,231.0,38.59,13.38,0.55,1.0,True,True,0.8278182000003653
68,6.0,233.0,18.52,12.35,0.55,1.0,True,True,0.8869919999997364
68,6.0,235.0,13.31,7.32,0.55,1.0,True,True,0.8396190000003116
68,6.0,237.0,8.02,5.93,0.55,1.0,True,True,1.0635885000001508
68,6.0,239.0,21.19,11.77,0.55,1.0,True,True,1.1107090999998943
68,6.0,241.0,29.16,17.23,0.55,1.0,True,True,0.9008714999999938
68,6.0,243.0,6.56,5.25,0.55,1.0,True,True,0.7924744000001738
68,6.0,245.0,16.73,7.14,0.55,1.0,True,True,0.8278686999997262
68,6.0,247.0,16.98,7.89,0.55,1.0,True,True,0.945626899999752
68,6.0,249.0,25.41,6.56,0.55,1.0,True,False,1.0517964000000577
68,6.0,251.0,29.58,25.66,0.55,1.0,True,True,1.110935400000017
68,6.0,253.0,20.74,11.31,0.55,1.0,True,True,1.5823700999999346
68,6.0,255.0,39.72,14.99,0.55,1.0,True,True,2.266133399999944
68,6.0,226.0,7.4,21.62,1.0,0.55,False,False,1.841722299999674
68,6.0,228.0,7.82,14.46,1.0,0.55,False,False,0.8042620999999599
68,6.0,230.0,8.41,28.06,1.0,0.55,False,True,1.110944600000039
68,6.0,232.0,22.21,41.24,1.0,0.55,False,False,2.572854399999869
68,6.0,234.0,11.18,17.25,1.0,0.55,False,False,0.8160682000002453
68,6.0,236.0,10.18,16.21,1.0,0.55,False,False,0.7220221000002311
68,6.0,238.0,7.32,28.57,1.0,0.55,False,True,0.7925017000002299
68,6.0,240.0,21.8,48.5,1.0,0.55,False,False,0.910248700000011
68,6.0,242.0,19.05,53.47,1.0,0.55,False,False,1.2523847000002206
