subject,session,run,trial_nr,n1,n2,p1,p2,choice,rt
30,7t2,2,45,108.0,28.0,0.55,1.0,False,1.6747585000011895
30,7t2,2,46,36.0,20.0,0.55,1.0,True,1.0751316999994742
30,7t2,2,47,25.0,14.0,0.55,1.0,True,1.0250828999996884
30,7t2,2,48,53.0,20.0,0.55,1.0,False,1.090282299999615
30,7t2,3,49,58.0,28.0,0.55,1.0,True,1.5438179999982822
30,7t2,3,50,23.0,10.0,0.55,1.0,True,1.5908209000008355
30,7t2,3,51,25.0,14.0,0.55,1.0,True,1.0739291999998386
30,7t2,3,52,14.0,7.0,0.55,1.0,True,1.2248986000013249
30,7t2,3,53,13.0,5.0,0.55,1.0,False,0.79000459999952
30,7t2,3,54,15.0,5.0,0.55,1.0,False,0.7074203000010897
30,7t2,3,55,11.0,5.0,0.55,1.0,False,0.9590884999997796
30,7t2,3,56,11.0,7.0,0.55,1.0,True,1.440467399999747
30,7t2,3,57,27.0,7.0,0.55,1.0,True,1.4239570999998534
30,7t2,3,58,77.0,20.0,0.55,1.0,False,0.8595858000007865
30,7t2,3,59,23.0,7.0,0.55,1.0,False,1.8915784000018616
30,7t2,3,60,74.0,28.0,0.55,1.0,True,1.058241499998957
30,7t2,3,61,10.0,16.0,1.0,0.55,True,1.8588118000006943
30,7t2,3,62,14.0,22.0,1.0,0.55,False,1.906563799999276
30,7t2,3,63,28.0,95.0,1.0,0.55,True,0.9086240000033
30,7t2,3,64,5.0,13.0,1.0,0.55,False,0.7571494000003156
30,7t2,3,65,7.0,21.0,1.0,0.55,False,1.5581635999988066
30,7t2,3,66,5.0,11.0,1.0,0.55,True,0.9070675000002666
30,7t2,3,67,10.0,38.0,1.0,0.55,True,0.8735868000003393
30,7t2,3,68,28.0,66.0,1.0,0.55,True,1.3167949999988195
30,7t2,3,69,28.0,58.0,1.0,0.55,True,1.505986900003279
30,7t2,3,70,14.0,22.0,1.0,0.55,False,1.624369299999728
30,7t2,3,71,10.0,23.0,1.0,0.55,True,2.1740085000018894
30,7t2,3,72,7.0,14.0,1.0,0.55,True,1.5910680000015986
30,7t2,4,73,14.0,29.0,1.0,0.55,True,1.7103322000002663
30,7t2,4,74,28.0,74.0,1.0,0.55,True,1.13481679999677
30,7t2,4,75,7.0,16.0,1.0,0.55,False,0.9240384000004268
30,7t2,4,76,20.0,36.0,1.0,0.55,True,1.691284699998512
30,7t2,4,77,20.0,41.0,1.0,0.55,True,2.007681700000859
30,7t2,4,78,20.0,32.0,1.0,0.55,False,1.1578655999983312
30,7t2,4,79,10.0,34.0,1.0,0.55,False,1.6907279999977618
30,7t2,4,80,14.0,42.0,1.0,0.55,False,1.44198169999801
30,7t2,4,81,10.0,20.0,1.0,0.55,True,1.842069700000167
30,7t2,4,82,20.0,47.0,1.0,0.55,True,1.0409626000000287
30,7t2,4,83,20.0,53.0,1.0,0.55,True,1.6243432000010216
30,7t2,4,84,7.0,27.0,1.0,0.55,False,0.641677499999787
30,7t2,4,85,108.0,28.0,0.55,1.0,False,0.6590727000002516
30,7t2,4,86,16.0,7.0,0.55,1.0,False,2.324075799999264
30,7t2,4,87,54.0,14.0,0.55,1.0,True,1.490298099997716
30,7t2,4,88,42.0,14.0,0.55,1.0,False,0.9098674999986542
30,7t2,4,89,16.0,10.0,0.55,1.0,True,1.8741950999974224
30,7t2,4,90,10.0,5.0,0.55,1.0,False,1.126630800001294
30,7t2,4,91,16.0,10.0,0.55,1.0,True,1.40546059999906
30,7t2,4,92,54.0,14.0,0.55,1.0,False,1.1256926999995471
30,7t2,4,93,9.0,5.0,0.55,1.0,False,1.5250701000004483
30,7t2,4,94,29.0,14.0,0.55,1.0,False,1.2412337999994634
30,7t2,4,95,37.0,14.0,0.55,1.0,True,1.556487099998776
30,7t2,4,96,8.0,5.0,0.55,1.0,False,1.4914502999999968
30,7t2,5,97,20.0,77.0,1.0,0.55,True,0.9525162999998428
30,7t2,5,98,10.0,26.0,1.0,0.55,False,0.8069041000017023
30,7t2,5,99,5.0,10.0,1.0,0.55,True,1.324532900001941
30,7t2,5,100,7.0,12.0,1.0,0.55,True,1.858119399999836
30,7t2,5,101,10.0,34.0,1.0,0.55,True,0.8920542000014393
30,7t2,5,102,10.0,18.0,1.0,0.55,False,1.8571278999989005
30,7t2,5,103,5.0,17.0,1.0,0.55,True,1.0750798000007933
30,7t2,5,104,28.0,66.0,1.0,0.55,True,1.2701009000011254
30,7t2,5,105,5.0,15.0,1.0,0.55,True,1.1741516000001866
30,7t2,5,106,14.0,25.0,1.0,0.55,False,1.4087229999968258
30,7t2,5,107,20.0,41.0,1.0,0.55,False,1.4079822000021238
30,7t2,5,108,7.0,14.0,1.0,0.55,False,0.7253853000001698
30,7t2,5,109,30.0,10.0,0.55,1.0,True,1.7428472000028703
30,7t2,5,110,16.0,7.0,0.55,1.0,False,1.5749335999971663
30,7t2,5,111,18.0,10.0,0.55,1.0,True,0.7578371000017512
30,7t2,5,112,13.0,5.0,0.55,1.0,False,1.2414403000002494
30,7t2,5,113,68.0,20.0,0.55,1.0,False,0.7087071999994805
30,7t2,5,114,84.0,28.0,0.55,1.0,False,1.40693359999932
30,7t2,5,115,74.0,28.0,0.55,1.0,False,1.374399899999787
30,7t2,5,116,22.0,14.0,0.55,1.0,True,1.4249309000006178
30,7t2,5,117,18.0,7.0,0.55,1.0,False,0.94149980000293
30,7t2,5,118,95.0,28.0,0.55,1.0,False,1.1413154000001668
30,7t2,5,119,19.0,5.0,0.55,1.0,False,0.8586207999978797
30,7t2,5,120,17.0,5.0,0.55,1.0,False,0.6913906000008865
30,7t2,6,121,7.0,23.0,1.0,0.55,True,1.1782298999969498
30,7t2,6,122,20.0,47.0,1.0,0.55,True,1.623807799998758
30,7t2,6,123,5.0,19.0,1.0,0.55,True,0.574014799996803
30,7t2,6,124,7.0,11.0,1.0,0.55,False,1.6242334999988088
30,7t2,6,125,14.0,47.0,1.0,0.55,True,1.0244673999986844
30,7t2,6,126,14.0,54.0,1.0,0.55,True,1.0561766999999236
30,7t2,6,127,28.0,95.0,1.0,0.55,True,0.9622697999984524
30,7t2,6,128,28.0,84.0,1.0,0.55,True,0.8167395000018729
30,7t2,6,129,5.0,8.0,1.0,0.55,False,0.9082956000020488
30,7t2,6,130,10.0,26.0,1.0,0.55,True,1.1581804000015552
30,7t2,6,131,7.0,11.0,1.0,0.55,True,1.7585053000002515
30,7t2,6,132,5.0,15.0,1.0,0.55,True,0.7413006999995844
30,7t2,6,133,45.0,28.0,0.55,1.0,True,1.007912800003396
30,7t2,6,134,60.0,20.0,0.55,1.0,True,1.1930204999989655
30,7t2,6,135,84.0,28.0,0.55,1.0,True,1.0738289000000805
30,7t2,6,136,17.0,5.0,0.55,1.0,False,0.8754363000007288
30,7t2,6,137,22.0,14.0,0.55,1.0,True,1.306384399998933
30,7t2,6,138,60.0,20.0,0.55,1.0,True,1.7910033000007388
30,7t2,6,139,51.0,28.0,0.55,1.0,True,0.8584100000007879
30,7t2,6,140,27.0,7.0,0.55,1.0,False,0.7744865999993635
30,7t2,6,141,26.0,10.0,0.55,1.0,True,1.1071948000026168
30,7t2,6,142,53.0,20.0,0.55,1.0,False,0.9729231000019354
30,7t2,6,143,11.0,5.0,0.55,1.0,False,2.342482399999483
30,7t2,6,144,58.0,28.0,0.55,1.0,False,1.8575829000001816
30,7t2,7,145,28.0,58.0,1.0,0.55,True,1.3270526000014795
30,7t2,7,146,28.0,45.0,1.0,0.55,True,1.1782808000025398
30,7t2,7,147,10.0,18.0,1.0,0.55,False,1.2091514999992796
30,7t2,7,148,7.0,16.0,1.0,0.55,False,2.075549000001047
30,7t2,7,149,28.0,51.0,1.0,0.55,True,0.8915525999982634
30,7t2,7,150,14.0,54.0,1.0,0.55,True,0.611368500001845
30,7t2,7,151,14.0,29.0,1.0,0.55,False,1.0246101999982784
30,7t2,7,152,5.0,19.0,1.0,0.55,False,1.3598283999999552
30,7t2,7,153,7.0,18.0,1.0,0.55,True,1.4895279999982165
30,7t2,7,154,5.0,17.0,1.0,0.55,True,0.858982599998825
30,7t2,7,155,28.0,108.0,1.0,0.55,False,1.226088799998223
30,7t2,7,156,20.0,68.0,1.0,0.55,True,1.871139499999089
30,7t2,7,157,9.0,5.0,0.55,1.0,True,1.124565199999779
30,7t2,7,158,15.0,5.0,0.55,1.0,True,1.257827999997943
30,7t2,7,159,18.0,10.0,0.55,1.0,True,1.2912156999990714
30,7t2,7,160,47.0,20.0,0.55,1.0,True,1.0914037000001997
30,7t2,7,161,29.0,14.0,0.55,1.0,True,1.6585415999979318
30,7t2,7,162,66.0,28.0,0.55,1.0,True,1.2246735999979137
30,7t2,7,163,95.0,28.0,0.55,1.0,False,1.6404832000007443
30,7t2,7,164,47.0,14.0,0.55,1.0,True,1.823524700001144
30,7t2,7,165,36.0,20.0,0.55,1.0,True,1.1750079000012192
30,7t2,7,166,38.0,10.0,0.55,1.0,True,1.824463899996772
30,7t2,7,167,33.0,14.0,0.55,1.0,True,1.0584921000008762
30,7t2,7,168,77.0,20.0,0.55,1.0,False,0.8412195999990217
30,7t2,8,169,20.0,68.0,1.0,0.55,True,0.820987400002192
30,7t2,8,170,14.0,33.0,1.0,0.55,True,1.241124399999535
30,7t2,8,171,20.0,77.0,1.0,0.55,True,0.8189453999984835
30,7t2,8,172,14.0,37.0,1.0,0.55,False,1.7574610000010793
30,7t2,8,173,7.0,21.0,1.0,0.55,True,0.90877529999851
30,7t2,8,174,14.0,25.0,1.0,0.55,True,2.041787199999817
30,7t2,8,175,7.0,18.0,1.0,0.55,True,1.1913115000024843
30,7t2,8,176,5.0,11.0,1.0,0.55,False,1.7903102999989784
30,7t2,8,177,28.0,84.0,1.0,0.55,True,0.8313230000021576
30,7t2,8,178,10.0,23.0,1.0,0.55,False,1.7077534999989157
30,7t2,8,179,20.0,60.0,1.0,0.55,True,0.7400885999996092
30,7t2,8,180,10.0,30.0,1.0,0.55,True,1.3921506999977282
30,7t2,8,181,33.0,14.0,0.55,1.0,True,1.3241356000034727
30,7t2,8,182,30.0,10.0,0.55,1.0,True,1.3239774000030309
30,7t2,8,183,37.0,14.0,0.55,1.0,False,1.6748150000020985
30,7t2,8,184,32.0,20.0,0.55,1.0,True,1.008436500000272
30,7t2,8,185,51.0,28.0,0.55,1.0,True,0.6572450999992725
30,7t2,8,186,38.0,10.0,0.55,1.0,False,1.4407830000018294
30,7t2,8,187,11.0,7.0,0.55,1.0,True,1.690921100002015
30,7t2,8,188,20.0,10.0,0.55,1.0,True,0.9067713000004004
30,7t2,8,189,23.0,10.0,0.55,1.0,True,1.2746764000003168
30,7t2,8,190,41.0,20.0,0.55,1.0,True,1.3094392999991555
30,7t2,8,191,34.0,10.0,0.55,1.0,False,1.0591770999999426
30,7t2,8,192,66.0,28.0,0.55,1.0,True,0.8914144000008832
31,3t2,1,1,107.0,28.0,0.55,1.0,True,2.064106000000251
31,3t2,1,2,12.0,7.0,0.55,1.0,False,1.3953996000000188
31,3t2,1,3,24.0,14.0,0.55,1.0,True,1.9630526999999347
31,3t2,1,4,36.0,14.0,0.55,1.0,False,2.0941720000000714
31,3t2,1,5,51.0,20.0,0.55,1.0,False,1.5954324000003908
31,3t2,1,6,26.0,7.0,0.55,1.0,False,1.273577799999643
31,3t2,1,7,82.0,28.0,0.55,1.0,True,1.2361419000003622
31,3t2,1,8,56.0,28.0,0.55,1.0,True,1.1255934999999369
31,3t2,1,9,43.0,28.0,0.55,1.0,True,1.3228188999996462
31,3t2,1,10,15.0,10.0,0.55,1.0,False,1.5139821000002769
31,3t2,1,11,43.0,28.0,0.55,1.0,True,1.2024227000001986
31,3t2,1,12,29.0,10.0,0.55,1.0,False,1.3066341000003376
31,3t2,1,13,7.0,20.0,1.0,0.55,True,1.0470610000002123
31,3t2,1,14,20.0,30.0,1.0,0.55,False,2.3976975000000493
31,3t2,1,15,5.0,12.0,1.0,0.55,True,1.0108960000002298
31,3t2,1,16,28.0,43.0,1.0,0.55,False,1.1342069000002084
31,3t2,1,17,5.0,10.0,1.0,0.55,False,1.949014199999965
31,3t2,1,18,28.0,107.0,1.0,0.55,True,2.659000299999662
31,3t2,1,19,5.0,11.0,1.0,0.55,True,2.6370117000000732
31,3t2,1,20,10.0,15.0,1.0,0.55,False,1.4117894999999976
31,3t2,1,21,28.0,49.0,1.0,0.55,False,0.9704624000000877
31,3t2,1,22,28.0,63.0,1.0,0.55,False,1.1160396999997602
31,3t2,1,23,14.0,47.0,1.0,0.55,True,2.738967100000025
31,3t2,1,24,28.0,49.0,1.0,0.55,False,1.2391593000002104
31,3t2,2,25,10.0,7.0,0.55,1.0,True,1.557124800000114
31,3t2,2,26,23.0,7.0,0.55,1.0,False,1.8087507999998709
31,3t2,2,27,19.0,5.0,0.55,1.0,False,1.2251035000003867
31,3t2,2,28,7.0,5.0,0.55,1.0,True,1.055460299999595
31,3t2,2,29,26.0,7.0,0.55,1.0,False,1.1566377000003882
31,3t2,2,30,11.0,5.0,0.55,1.0,False,1.3223906000002756
31,3t2,2,31,49.0,28.0,0.55,1.0,True,1.661598899999703
31,3t2,2,32,53.0,14.0,0.55,1.0,True,2.4674559999998564
31,3t2,2,33,53.0,14.0,0.55,1.0,False,1.705913400000071
31,3t2,2,34,24.0,14.0,0.55,1.0,True,1.2356927000001292
31,3t2,2,35,21.0,14.0,0.55,1.0,True,1.3610677000001488
31,3t2,2,36,47.0,14.0,0.55,1.0,False,2.0697660000000724
31,3t2,2,37,10.0,17.0,1.0,0.55,True,1.7977375000000393
31,3t2,2,38,5.0,8.0,1.0,0.55,True,2.3304480000001035
31,3t2,2,39,10.0,20.0,1.0,0.55,True,1.8620235000003331
31,3t2,2,40,10.0,33.0,1.0,0.55,True,1.6756550999998296
31,3t2,2,41,14.0,31.0,1.0,0.55,True,1.400550800000019
31,3t2,2,42,5.0,8.0,1.0,0.55,True,1.4780617000001255
31,3t2,2,43,14.0,41.0,1.0,0.55,True,1.1027304999997796
31,3t2,2,44,20.0,76.0,1.0,0.55,False,2.0501720999995996
31,3t2,2,45,20.0,35.0,1.0,0.55,False,1.1940139999996973
31,3t2,2,46,7.0,10.0,1.0,0.55,False,1.2033317999998872
31,3t2,2,47,20.0,45.0,1.0,0.55,True,2.3716451999998753
31,3t2,2,48,20.0,59.0,1.0,0.55,True,1.7022748999998498
31,3t2,3,49,5.0,14.0,1.0,0.55,True,1.144562599999972
31,3t2,3,50,20.0,51.0,1.0,0.55,True,1.4771544000000103
31,3t2,3,51,28.0,63.0,1.0,0.55,True,1.8994099999999816
31,3t2,3,52,28.0,43.0,1.0,0.55,False,1.359183199999748
31,3t2,3,53,20.0,67.0,1.0,0.55,False,2.0023708000003495
31,3t2,3,54,10.0,29.0,1.0,0.55,True,1.812163099999907
31,3t2,3,55,5.0,7.0,1.0,0.55,False,1.2442206000000624
31,3t2,3,56,10.0,29.0,1.0,0.55,True,1.615818300000214
31,3t2,3,57,14.0,28.0,1.0,0.55,True,2.2503302000000076
31,3t2,3,58,5.0,12.0,1.0,0.55,False,1.1800835000003644
31,3t2,3,59,7.0,15.0,1.0,0.55,True,1.5501679999997575
31,3t2,3,60,10.0,25.0,1.0,0.55,True,1.0976329000000078
31,3t2,3,61,72.0,28.0,0.55,1.0,True,1.9724593000000257
31,3t2,3,62,63.0,28.0,0.55,1.0,True,1.7889494000000925
31,3t2,3,63,40.0,20.0,0.55,1.0,True,2.3861665000003995
31,3t2,3,64,8.0,5.0,0.55,1.0,False,1.7021115999996257
31,3t2,3,65,14.0,7.0,0.55,1.0,False,0.9846858000001362
31,3t2,3,66,28.0,14.0,0.55,1.0,True,2.342764200000147
31,3t2,3,67,41.0,14.0,0.55,1.0,False,1.3298383000001197
31,3t2,3,68,10.0,5.0,0.55,1.0,False,2.26685069999985
31,3t2,3,69,38.0,10.0,0.55,1.0,False,2.0595234999996137
31,3t2,3,70,29.0,10.0,0.55,1.0,False,1.2681595000003654
31,3t2,3,71,22.0,10.0,0.55,1.0,False,2.7901170000000093
31,3t2,3,72,25.0,10.0,0.55,1.0,False,1.0343996999999376
31,3t2,4,73,76.0,20.0,0.55,1.0,False,2.311062199999924
31,3t2,4,74,31.0,14.0,0.55,1.0,True,1.2399199000001315
31,3t2,4,75,49.0,28.0,0.55,1.0,True,1.0600294999999278
31,3t2,4,76,8.0,5.0,0.55,1.0,True,2.346919600000092
31,3t2,4,77,35.0,20.0,0.55,1.0,True,1.3614991999997983
31,3t2,4,78,67.0,20.0,0.55,1.0,True,1.1734500000002157
31,3t2,4,79,94.0,28.0,0.55,1.0,True,1.0327047000000675
31,3t2,4,80,12.0,7.0,0.55,1.0,True,1.846633199999829
31,3t2,4,81,30.0,20.0,0.55,1.0,True,2.0393073999998705
31,3t2,4,82,63.0,28.0,0.55,1.0,True,0.8567849999999453
31,3t2,4,83,33.0,10.0,0.55,1.0,False,1.2036099000002023
31,3t2,4,84,19.0,5.0,0.55,1.0,False,0.9511365999996996
31,3t2,4,85,14.0,53.0,1.0,0.55,True,1.8494595999990793
31,3t2,4,86,7.0,26.0,1.0,0.55,True,1.231306700000431
31,3t2,4,87,20.0,40.0,1.0,0.55,False,1.0057213999998569
31,3t2,4,88,7.0,10.0,1.0,0.55,False,2.495865900000325
31,3t2,4,89,28.0,56.0,1.0,0.55,False,1.357221299999679
31,3t2,4,90,14.0,24.0,1.0,0.55,False,1.44885929999964
31,3t2,4,91,10.0,33.0,1.0,0.55,True,1.5338034000005791
31,3t2,4,92,5.0,19.0,1.0,0.55,True,1.4564570000002277
31,3t2,4,93,20.0,67.0,1.0,0.55,True,2.026756899999782
31,3t2,4,94,28.0,82.0,1.0,0.55,False,1.0595271000001958
31,3t2,4,95,14.0,21.0,1.0,0.55,False,0.919056300000193
31,3t2,4,96,14.0,28.0,1.0,0.55,False,1.801764799999546
31,3t2,5,97,20.0,30.0,1.0,0.55,False,1.2638006999995923
31,3t2,5,98,20.0,45.0,1.0,0.55,False,0.8811642999999094
31,3t2,5,99,7.0,12.0,1.0,0.55,False,1.4169671999998172
31,3t2,5,100,7.0,15.0,1.0,0.55,False,1.173381900000123
31,3t2,5,101,10.0,22.0,1.0,0.55,True,1.38289899999927
31,3t2,5,102,20.0,40.0,1.0,0.55,True,1.8488138000002436
31,3t2,5,103,10.0,25.0,1.0,0.55,True,1.4696390999997675
31,3t2,5,104,28.0,94.0,1.0,0.55,False,1.994464700000208
31,3t2,5,105,7.0,14.0,1.0,0.55,False,1.1814870999996856
31,3t2,5,106,5.0,11.0,1.0,0.55,False,1.1080007000000478
31,3t2,5,107,14.0,31.0,1.0,0.55,True,1.5265120999992805
31,3t2,5,108,10.0,17.0,1.0,0.55,False,1.178721299999836
31,3t2,5,109,28.0,14.0,0.55,1.0,True,2.061531500000484
31,3t2,5,110,45.0,20.0,0.55,1.0,True,0.9899899000001824
31,3t2,5,111,14.0,5.0,0.55,1.0,False,1.731714599999549
31,3t2,5,112,82.0,28.0,0.55,1.0,True,1.048806800000392
31,3t2,5,113,15.0,7.0,0.55,1.0,True,1.3674997999996776
31,3t2,5,114,56.0,28.0,0.55,1.0,True,1.2483305999994627
31,3t2,5,115,21.0,14.0,0.55,1.0,True,2.121260799999618
31,3t2,5,116,72.0,28.0,0.55,1.0,True,0.9889420999998038
31,3t2,5,117,11.0,5.0,0.55,1.0,False,2.1728923999999097
31,3t2,5,118,31.0,14.0,0.55,1.0,True,2.0184966999995595
31,3t2,5,119,10.0,7.0,0.55,1.0,False,2.285207299999513
31,3t2,5,120,59.0,20.0,0.55,1.0,True,1.3610455000007278
31,3t2,6,121,7.0,18.0,1.0,0.55,True,1.9944832000001045
31,3t2,6,122,5.0,19.0,1.0,0.55,True,2.0582182999996803
31,3t2,6,123,7.0,20.0,1.0,0.55,True,1.6023297000001548
31,3t2,6,124,20.0,76.0,1.0,0.55,False,1.0411798000004635
31,3t2,6,125,28.0,72.0,1.0,0.55,False,0.8584719999998782
31,3t2,6,126,7.0,23.0,1.0,0.55,True,1.6517776999999114
31,3t2,6,127,10.0,22.0,1.0,0.55,False,2.3528216999993674
31,3t2,6,128,14.0,41.0,1.0,0.55,False,2.4082093999995777
31,3t2,6,129,28.0,82.0,1.0,0.55,False,0.9335344000000988
31,3t2,6,130,10.0,15.0,1.0,0.55,False,1.1295413999996526
31,3t2,6,131,28.0,94.0,1.0,0.55,False,1.0719368999998835
31,3t2,6,132,7.0,23.0,1.0,0.55,True,1.5901883999995334
31,3t2,6,133,12.0,5.0,0.55,1.0,True,1.8590881000000363
31,3t2,6,134,51.0,20.0,0.55,1.0,True,1.9121862000002068
31,3t2,6,135,38.0,10.0,0.55,1.0,False,2.1129560999997636
31,3t2,6,136,33.0,10.0,0.55,1.0,False,1.0781898000005017
31,3t2,6,137,40.0,20.0,0.55,1.0,True,1.8896618999997372
31,3t2,6,138,15.0,10.0,0.55,1.0,True,1.5159935000001497
31,3t2,6,139,12.0,5.0,0.55,1.0,False,1.874217000000499
31,3t2,6,140,22.0,10.0,0.55,1.0,True,1.2627240999999572
31,3t2,6,141,67.0,20.0,0.55,1.0,True,1.390266800000063
31,3t2,6,142,16.0,5.0,0.55,1.0,False,1.2868084000000977
31,3t2,6,143,20.0,7.0,0.55,1.0,False,1.7514326000001006
31,3t2,6,144,94.0,28.0,0.55,1.0,True,0.977746199999217
31,3t2,7,145,7.0,18.0,1.0,0.55,True,1.737073600000258
31,3t2,7,146,20.0,35.0,1.0,0.55,False,0.8397559000004549
31,3t2,7,147,7.0,26.0,1.0,0.55,True,1.9431988999995156
31,3t2,7,148,5.0,10.0,1.0,0.55,False,4.863675300000068
31,3t2,7,149,14.0,36.0,1.0,0.55,False,1.380540199999814
31,3t2,7,150,5.0,16.0,1.0,0.55,True,1.512738200000058
31,3t2,7,151,20.0,51.0,1.0,0.55,False,1.535303900000116
31,3t2,7,152,10.0,38.0,1.0,0.55,True,1.9830625000004003
31,3t2,7,153,14.0,36.0,1.0,0.55,False,1.567211600000519
31,3t2,7,154,10.0,20.0,1.0,0.55,True,2.081438100000014
31,3t2,7,155,5.0,14.0,1.0,0.55,True,1.5621209999999053
31,3t2,7,156,28.0,56.0,1.0,0.55,False,0.7398702999998932
31,3t2,7,157,47.0,14.0,0.55,1.0,True,2.1655376999997316
31,3t2,7,158,7.0,5.0,0.55,1.0,True,1.3684769000001324
31,3t2,7,159,59.0,20.0,0.55,1.0,True,1.2238523000005443
31,3t2,7,160,16.0,5.0,0.55,1.0,False,1.409423400000378
31,3t2,7,161,107.0,28.0,0.55,1.0,True,2.1135828000006427
31,3t2,7,162,14.0,5.0,0.55,1.0,False,1.377753499999926
31,3t2,7,163,18.0,7.0,0.55,1.0,False,1.422284799999943
31,3t2,7,164,18.0,7.0,0.55,1.0,False,1.2909099999997125
31,3t2,7,165,20.0,10.0,0.55,1.0,True,0.9655288000004134
31,3t2,7,166,45.0,20.0,0.55,1.0,True,0.948829900000419
31,3t2,7,167,76.0,20.0,0.55,1.0,True,1.7118748000002597
31,3t2,7,168,15.0,7.0,0.55,1.0,False,2.001799499999777
31,3t2,8,169,7.0,12.0,1.0,0.55,False,1.8302388000001883
31,3t2,8,170,14.0,24.0,1.0,0.55,False,0.971061600000212
31,3t2,8,171,5.0,7.0,1.0,0.55,False,1.031851000000643
31,3t2,8,172,5.0,16.0,1.0,0.55,True,1.050470499999406
31,3t2,8,173,14.0,21.0,1.0,0.55,False,1.6155283999996757
31,3t2,8,174,28.0,72.0,1.0,0.55,False,1.2517166999996334
31,3t2,8,175,7.0,14.0,1.0,0.55,False,1.5893666000001616
31,3t2,8,176,20.0,59.0,1.0,0.55,False,1.7678765999998944
31,3t2,8,177,10.0,38.0,1.0,0.55,True,1.9256021999999575
31,3t2,8,178,14.0,47.0,1.0,0.55,True,2.092380000000105
31,3t2,8,179,14.0,53.0,1.0,0.55,True,1.5020671000002324
31,3t2,8,180,28.0,107.0,1.0,0.55,False,1.1516922999999224
31,3t2,8,181,17.0,10.0,0.55,1.0,True,1.3093742000001782
31,3t2,8,182,20.0,10.0,0.55,1.0,True,2.6180104000004576
31,3t2,8,183,35.0,20.0,0.55,1.0,True,1.286764299999987
31,3t2,8,184,41.0,14.0,0.55,1.0,True,1.8729277000002185
31,3t2,8,185,36.0,14.0,0.55,1.0,True,2.3122522999992725
31,3t2,8,186,17.0,10.0,0.55,1.0,True,1.6819882000000348
31,3t2,8,187,23.0,7.0,0.55,1.0,False,1.5313770000002478
31,3t2,8,188,14.0,7.0,0.55,1.0,False,1.9611500000000888
31,3t2,8,189,20.0,7.0,0.55,1.0,False,2.2313553000003594
31,3t2,8,190,10.0,5.0,0.55,1.0,True,1.2732740999999803
31,3t2,8,191,25.0,10.0,0.55,1.0,False,1.7494761000007202
31,3t2,8,192,30.0,20.0,0.55,1.0,True,1.0523579999999129
31,7t2,1,1,28.0,90.0,1.0,0.55,False,1.7666782000014931
31,7t2,1,2,14.0,29.0,1.0,0.55,True,1.4743756000025172
31,7t2,1,3,5.0,14.0,1.0,0.55,True,1.174368300002243
31,7t2,1,4,28.0,59.0,1.0,0.55,True,3.1055882000000565
31,7t2,1,5,28.0,54.0,1.0,0.55,True,2.904886799999076
31,7t2,1,6,5.0,10.0,1.0,0.55,False,2.1092883000019356
31,7t2,1,7,7.0,22.0,1.0,0.55,True,1.522996899999271
31,7t2,1,8,7.0,12.0,1.0,0.55,False,2.52542909999832
31,7t2,1,9,28.0,49.0,1.0,0.55,False,1.2765231000012136
31,7t2,1,10,28.0,90.0,1.0,0.55,True,1.4970200999995882
31,7t2,1,11,14.0,38.0,1.0,0.55,True,2.3747755000004247
31,7t2,1,12,10.0,25.0,1.0,0.55,True,1.5075721999965026
31,7t2,1,13,27.0,14.0,0.55,1.0,True,1.5749066999997012
31,7t2,1,14,14.0,7.0,0.55,1.0,True,1.491080800002237
31,7t2,1,15,49.0,28.0,0.55,1.0,True,2.007876100000402
31,7t2,1,16,54.0,20.0,0.55,1.0,False,2.5403293000017584
31,7t2,1,17,20.0,7.0,0.55,1.0,False,1.4247961000000942
31,7t2,1,18,13.0,5.0,0.55,1.0,False,1.375221499998588
31,7t2,1,19,42.0,20.0,0.55,1.0,False,1.3755735999984608
31,7t2,1,20,32.0,14.0,0.55,1.0,False,1.5904797999974676
31,7t2,1,21,13.0,7.0,0.55,1.0,False,1.3580471999994188
31,7t2,1,22,10.0,5.0,0.55,1.0,False,2.3748811000004935
31,7t2,1,23,29.0,10.0,0.55,1.0,False,2.2080348000017693
31,7t2,1,24,59.0,20.0,0.55,1.0,True,2.407174499996472
31,7t2,2,25,64.0,20.0,0.55,1.0,False,2.2771749999992608
31,7t2,2,26,35.0,14.0,0.55,1.0,False,1.807752900000196
31,7t2,2,27,13.0,5.0,0.55,1.0,False,1.3912295999980415
31,7t2,2,28,8.0,5.0,0.55,1.0,False,1.2918233000018515
31,7t2,2,29,17.0,10.0,0.55,1.0,True,1.4920968000005814
31,7t2,2,30,41.0,14.0,0.55,1.0,True,2.72434359999896
31,7t2,2,31,83.0,28.0,0.55,1.0,True,1.407396099999474
31,7t2,2,32,70.0,28.0,0.55,1.0,True,2.157864900000277
31,7t2,2,33,22.0,10.0,0.55,1.0,True,1.9898572999991304
31,7t2,2,34,20.0,7.0,0.55,1.0,False,1.4748074000017368
31,7t2,2,35,32.0,14.0,0.55,1.0,True,1.75861690000238
31,7t2,2,36,11.0,5.0,0.55,1.0,False,1.390704699999361
31,7t2,2,37,14.0,29.0,1.0,0.55,False,2.291350499999652
31,7t2,2,38,5.0,8.0,1.0,0.55,False,2.058646500001487
31,7t2,2,39,14.0,27.0,1.0,0.55,False,1.7281694000011782
31,7t2,2,40,28.0,54.0,1.0,0.55,False,1.291704500003135
