subject,session,stimulation_condition,run,trial_nr,n1,n2,p1,p2,choice,rt
1,3,ips,6,103,14.0,34.0,1.0,0.55,2.0,0.8894268000003578
1,3,ips,6,104,14.0,34.0,1.0,0.55,2.0,1.6929878999999346
1,3,ips,6,105,7.0,21.0,1.0,0.55,2.0,0.6106621999997515
1,3,ips,6,106,20.0,35.0,1.0,0.55,1.0,1.2581927000000803
1,3,ips,6,107,28.0,77.0,1.0,0.55,2.0,0.6168180999993638
1,3,ips,6,108,7.0,12.0,1.0,0.55,2.0,2.060013199999986
1,3,ips,6,109,20.0,35.0,1.0,0.55,2.0,2.608473399999639
1,3,ips,6,110,20.0,44.0,1.0,0.55,2.0,1.0188085000000058
1,3,ips,6,111,35.0,20.0,0.55,1.0,1.0,2.378922400000164
1,3,ips,6,112,19.0,7.0,0.55,1.0,1.0,0.7927744000007806
1,3,ips,6,113,24.0,14.0,0.55,1.0,2.0,1.8985265000001164
1,3,ips,6,114,15.0,7.0,0.55,1.0,1.0,2.188178299999919
1,3,ips,6,115,35.0,20.0,0.55,1.0,2.0,0.5944612000002678
1,3,ips,6,116,27.0,10.0,0.55,1.0,2.0,1.9447606000002793
1,3,ips,6,117,38.0,14.0,0.55,1.0,1.0,1.384278200000125
1,3,ips,6,118,49.0,28.0,0.55,1.0,2.0,1.8845406999998886
1,3,ips,6,119,22.0,10.0,0.55,1.0,1.0,0.7494122999996762
1,3,ips,6,120,17.0,10.0,0.55,1.0,1.0,2.4634312999996837
2,1,baseline,1,1,9.0,7.0,0.55,1.0,2.0,0.6911522000009427
2,1,baseline,1,2,56.0,14.0,0.55,1.0,1.0,0.6881768000003063
2,1,baseline,1,3,22.0,14.0,0.55,1.0,2.0,0.4092605999994916
2,1,baseline,1,4,40.0,10.0,0.55,1.0,1.0,0.36420449999968696
2,1,baseline,1,5,56.0,14.0,0.55,1.0,2.0,0.4277339000000495
2,1,baseline,1,6,44.0,14.0,0.55,1.0,1.0,0.7900312000001577
2,1,baseline,1,7,71.0,28.0,0.55,1.0,1.0,0.8196377999993132
2,1,baseline,1,8,112.0,28.0,0.55,1.0,1.0,0.7796311000001594
2,1,baseline,1,9,63.0,20.0,0.55,1.0,1.0,0.7125652999984595
2,1,baseline,1,10,35.0,14.0,0.55,1.0,2.0,0.6027959999992163
2,1,baseline,1,11,20.0,25.0,1.0,0.55,1.0,1.030733199999304
2,1,baseline,1,12,28.0,112.0,1.0,0.55,2.0,0.7255196000005242
2,1,baseline,1,13,7.0,17.0,1.0,0.55,1.0,1.1670491999994113
2,1,baseline,1,14,10.0,12.0,1.0,0.55,2.0,0.8443326999986311
2,1,baseline,1,15,20.0,40.0,1.0,0.55,1.0,1.1569980000003284
2,1,baseline,1,16,10.0,31.0,1.0,0.55,1.0,0.7291002999991179
2,1,baseline,1,17,7.0,11.0,1.0,0.55,1.0,1.0227179000012256
2,1,baseline,1,18,28.0,89.0,1.0,0.55,1.0,1.4492719999998371
2,1,baseline,1,19,10.0,16.0,1.0,0.55,1.0,1.001159400000688
2,1,baseline,1,20,14.0,56.0,1.0,0.55,1.0,1.2459088000013594
2,1,baseline,2,21,44.0,14.0,0.55,1.0,1.0,1.0754511999985006
2,1,baseline,2,22,56.0,28.0,0.55,1.0,1.0,1.116932299999462
2,1,baseline,2,23,28.0,14.0,0.55,1.0,2.0,1.3898232000010466
2,1,baseline,2,24,80.0,20.0,0.55,1.0,1.0,0.6332125999997373
2,1,baseline,2,25,16.0,10.0,0.55,1.0,2.0,0.5402661999996781
2,1,baseline,2,26,56.0,28.0,0.55,1.0,1.0,0.58805270000083
2,1,baseline,2,27,31.0,10.0,0.55,1.0,1.0,1.2745348999997077
2,1,baseline,2,28,20.0,10.0,0.55,1.0,2.0,0.7673289999983979
2,1,baseline,2,29,14.0,7.0,0.55,1.0,1.0,0.9244715000004362
2,1,baseline,2,30,89.0,28.0,0.55,1.0,1.0,0.8612981000005959
2,1,baseline,2,31,14.0,22.0,1.0,0.55,1.0,1.1375661999991564
2,1,baseline,2,32,14.0,18.0,1.0,0.55,1.0,0.7936191000007966
2,1,baseline,2,33,7.0,22.0,1.0,0.55,2.0,0.4826345000001311
2,1,baseline,2,34,14.0,44.0,1.0,0.55,2.0,0.6392114000009315
2,1,baseline,2,35,28.0,36.0,1.0,0.55,1.0,0.7386961000011354
2,1,baseline,2,36,10.0,40.0,1.0,0.55,2.0,0.7117139000001771
2,1,baseline,2,37,10.0,20.0,1.0,0.55,1.0,0.6505917000013142
2,1,baseline,2,38,28.0,56.0,1.0,0.55,2.0,0.8754310000004466
2,1,baseline,2,39,7.0,28.0,1.0,0.55,2.0,1.6995889999998326
2,1,baseline,2,40,20.0,40.0,1.0,0.55,1.0,0.4193823000005068
2,1,baseline,3,41,45.0,28.0,0.55,1.0,1.0,1.0049682000008033
2,1,baseline,3,42,50.0,20.0,0.55,1.0,1.0,0.9335592999996152
2,1,baseline,3,43,9.0,7.0,0.55,1.0,2.0,0.39066600000116125
2,1,baseline,3,44,28.0,7.0,0.55,1.0,1.0,0.7835501999998087
2,1,baseline,3,45,32.0,20.0,0.55,1.0,2.0,0.6789358999995017
2,1,baseline,3,46,32.0,20.0,0.55,1.0,2.0,0.7852198000000641
2,1,baseline,3,47,22.0,7.0,0.55,1.0,1.0,1.3686295000006794
2,1,baseline,3,48,22.0,7.0,0.55,1.0,1.0,0.7875745000001189
2,1,baseline,3,49,18.0,14.0,0.55,1.0,2.0,0.7935811999996076
2,1,baseline,3,50,31.0,10.0,0.55,1.0,1.0,0.7560972999999649
2,1,baseline,3,51,20.0,50.0,1.0,0.55,2.0,0.9120198000000528
2,1,baseline,3,52,20.0,32.0,1.0,0.55,1.0,1.3628430000008223
2,1,baseline,3,53,20.0,32.0,1.0,0.55,1.0,0.7925933999995323
2,1,baseline,3,54,10.0,31.0,1.0,0.55,2.0,0.3301372000005358
2,1,baseline,3,55,28.0,45.0,1.0,0.55,2.0,0.4962484999996377
2,1,baseline,3,56,20.0,80.0,1.0,0.55,2.0,0.6029706000008446
2,1,baseline,3,57,7.0,22.0,1.0,0.55,2.0,0.4832575000000361
2,1,baseline,3,58,14.0,44.0,1.0,0.55,2.0,0.6156991999996535
2,1,baseline,3,59,7.0,14.0,1.0,0.55,2.0,1.5365447999993194
2,1,baseline,3,60,14.0,28.0,1.0,0.55,2.0,1.531164700001682
2,1,baseline,4,61,14.0,35.0,1.0,0.55,1.0,1.175302300000105
2,1,baseline,4,62,10.0,25.0,1.0,0.55,2.0,0.4397223000014492
2,1,baseline,4,63,14.0,28.0,1.0,0.55,2.0,0.3416553000006388
2,1,baseline,4,64,20.0,63.0,1.0,0.55,2.0,0.4940557999998276
2,1,baseline,4,65,14.0,35.0,1.0,0.55,1.0,0.9073138999992807
2,1,baseline,4,66,10.0,20.0,1.0,0.55,2.0,0.39274810000095783
2,1,baseline,4,67,28.0,71.0,1.0,0.55,2.0,0.6274803000014799
2,1,baseline,4,68,7.0,11.0,1.0,0.55,1.0,0.5820239000003937
2,1,baseline,4,69,28.0,71.0,1.0,0.55,2.0,0.4464358999994147
2,1,baseline,4,70,10.0,12.0,1.0,0.55,1.0,0.6498566000009021
2,1,baseline,4,71,14.0,7.0,0.55,1.0,2.0,0.28647040000032575
2,1,baseline,4,72,17.0,7.0,0.55,1.0,2.0,0.4061617000006379
2,1,baseline,4,73,36.0,28.0,0.55,1.0,2.0,0.8858471999992332
2,1,baseline,4,74,28.0,14.0,0.55,1.0,2.0,0.2941517999989003
2,1,baseline,4,75,28.0,7.0,0.55,1.0,1.0,0.6638616000000184
2,1,baseline,4,76,17.0,7.0,0.55,1.0,2.0,0.7243066000010003
2,1,baseline,4,77,12.0,10.0,0.55,1.0,2.0,0.3907006999997975
2,1,baseline,4,78,25.0,20.0,0.55,1.0,2.0,0.8215798999990511
2,1,baseline,4,79,11.0,7.0,0.55,1.0,1.0,0.799207000000024
2,1,baseline,4,80,12.0,10.0,0.55,1.0,2.0,0.6730736999998044
2,1,baseline,5,81,20.0,50.0,1.0,0.55,2.0,1.1882015999999567
2,1,baseline,5,82,20.0,63.0,1.0,0.55,2.0,0.7483197000001454
2,1,baseline,5,83,14.0,18.0,1.0,0.55,1.0,0.6017670999990443
2,1,baseline,5,84,7.0,17.0,1.0,0.55,1.0,0.7028458999993887
2,1,baseline,5,85,28.0,45.0,1.0,0.55,2.0,0.7275124999996478
2,1,baseline,5,86,7.0,9.0,1.0,0.55,1.0,0.6117223000001246
2,1,baseline,5,87,7.0,28.0,1.0,0.55,2.0,0.5279471000012421
2,1,baseline,5,88,10.0,25.0,1.0,0.55,1.0,1.03453330000049
2,1,baseline,5,89,7.0,14.0,1.0,0.55,1.0,0.7010743000009825
2,1,baseline,5,90,28.0,36.0,1.0,0.55,1.0,0.8187328999993042
2,1,baseline,5,91,22.0,14.0,0.55,1.0,2.0,0.5836859000010577
2,1,baseline,5,92,25.0,20.0,0.55,1.0,2.0,0.2865668000013386
2,1,baseline,5,93,40.0,20.0,0.55,1.0,1.0,0.966954400000759
2,1,baseline,5,94,18.0,14.0,0.55,1.0,2.0,0.6142460000010317
2,1,baseline,5,95,35.0,14.0,0.55,1.0,1.0,0.5731477999998162
2,1,baseline,5,96,25.0,10.0,0.55,1.0,1.0,0.8011598999983391
2,1,baseline,5,97,89.0,28.0,0.55,1.0,1.0,0.5326559000004636
2,1,baseline,5,98,20.0,10.0,0.55,1.0,2.0,0.27269300000079966
2,1,baseline,5,99,40.0,10.0,0.55,1.0,2.0,0.6965686000003188
2,1,baseline,5,100,71.0,28.0,0.55,1.0,1.0,0.45881699999881675
2,1,baseline,6,101,10.0,16.0,1.0,0.55,1.0,0.6478317999990395
2,1,baseline,6,102,28.0,112.0,1.0,0.55,2.0,0.4920658999999432
2,1,baseline,6,103,14.0,56.0,1.0,0.55,2.0,0.7240999999994528
2,1,baseline,6,104,7.0,9.0,1.0,0.55,1.0,0.5208946000002328
2,1,baseline,6,105,14.0,22.0,1.0,0.55,1.0,1.0371111999993445
2,1,baseline,6,106,20.0,25.0,1.0,0.55,1.0,0.5107914000000022
2,1,baseline,6,107,28.0,56.0,1.0,0.55,2.0,0.5345479000007032
2,1,baseline,6,108,28.0,89.0,1.0,0.55,2.0,0.45717599999989034
2,1,baseline,6,109,10.0,40.0,1.0,0.55,1.0,0.7632800999999745
2,1,baseline,6,110,20.0,80.0,1.0,0.55,2.0,0.3543634999987262
2,1,baseline,6,111,36.0,28.0,0.55,1.0,2.0,0.6497560999997063
2,1,baseline,6,112,63.0,20.0,0.55,1.0,1.0,0.4322909999991964
2,1,baseline,6,113,80.0,20.0,0.55,1.0,1.0,0.36943760000033876
2,1,baseline,6,114,11.0,7.0,0.55,1.0,2.0,0.3064878000004967
2,1,baseline,6,115,16.0,10.0,0.55,1.0,2.0,0.306675499999983
2,1,baseline,6,116,112.0,28.0,0.55,1.0,1.0,0.3985534000002815
2,1,baseline,6,117,25.0,10.0,0.55,1.0,2.0,0.702899999998408
2,1,baseline,6,118,50.0,20.0,0.55,1.0,1.0,0.5210018999987369
2,1,baseline,6,119,40.0,20.0,0.55,1.0,2.0,0.3733124999998836
2,1,baseline,6,120,45.0,28.0,0.55,1.0,2.0,0.47798900000088906
2,2,vertex,1,1,56.0,14.0,0.55,1.0,1.0,0.8100376999991568
2,2,vertex,1,2,40.0,10.0,0.55,1.0,1.0,1.3008728000004197
2,2,vertex,1,3,28.0,14.0,0.55,1.0,2.0,0.7746465000000171
2,2,vertex,1,4,22.0,7.0,0.55,1.0,1.0,0.9023309000003792
2,2,vertex,1,5,112.0,28.0,0.55,1.0,1.0,1.2643967999993038
2,2,vertex,1,6,45.0,28.0,0.55,1.0,2.0,0.6069412000015433
2,2,vertex,1,7,80.0,20.0,0.55,1.0,1.0,0.6998088000000422
2,2,vertex,1,8,16.0,10.0,0.55,1.0,2.0,0.5511067999996442
2,2,vertex,1,9,35.0,14.0,0.55,1.0,1.0,0.8357897000005607
2,2,vertex,1,10,63.0,20.0,0.55,1.0,1.0,0.4789770999996108
2,2,vertex,1,11,14.0,35.0,1.0,0.55,1.0,0.41327239999918675
2,2,vertex,1,12,20.0,25.0,1.0,0.55,1.0,0.5066448000015669
2,2,vertex,1,13,14.0,44.0,1.0,0.55,2.0,0.7686709000008705
2,2,vertex,1,14,7.0,28.0,1.0,0.55,2.0,0.43733429999878126
2,2,vertex,1,15,10.0,12.0,1.0,0.55,1.0,0.9001223999984518
2,2,vertex,1,16,14.0,18.0,1.0,0.55,1.0,0.5948833000002764
2,2,vertex,1,17,28.0,56.0,1.0,0.55,1.0,0.48914520000107586
2,2,vertex,1,18,7.0,11.0,1.0,0.55,1.0,0.6505388000005041
2,2,vertex,1,19,28.0,112.0,1.0,0.55,2.0,0.6009095999997953
2,2,vertex,1,20,20.0,40.0,1.0,0.55,2.0,0.5079358000003253
2,2,vertex,2,21,14.0,35.0,1.0,0.55,2.0,0.5427641999995103
2,2,vertex,2,22,28.0,71.0,1.0,0.55,2.0,0.9830813999997261
2,2,vertex,2,23,20.0,50.0,1.0,0.55,1.0,0.3401867000011478
2,2,vertex,2,24,28.0,45.0,1.0,0.55,1.0,0.6830413000006956
2,2,vertex,2,25,10.0,20.0,1.0,0.55,2.0,0.6740174999995219
2,2,vertex,2,26,20.0,40.0,1.0,0.55,2.0,0.5420283000003252
2,2,vertex,2,27,7.0,17.0,1.0,0.55,2.0,0.2997765999989639
2,2,vertex,2,28,14.0,44.0,1.0,0.55,,
2,2,vertex,2,29,7.0,28.0,1.0,0.55,2.0,0.5291691000002174
2,2,vertex,2,30,20.0,32.0,1.0,0.55,1.0,0.4434371000006365
2,2,vertex,2,31,44.0,14.0,0.55,1.0,1.0,0.712220199999166
2,2,vertex,2,32,31.0,10.0,0.55,1.0,1.0,0.6379739000003894
2,2,vertex,2,33,40.0,10.0,0.55,1.0,1.0,0.5636666999999136
2,2,vertex,2,34,25.0,20.0,0.55,1.0,1.0,0.817983699998905
2,2,vertex,2,35,56.0,28.0,0.55,1.0,1.0,0.6303707000006682
2,2,vertex,2,36,32.0,20.0,0.55,1.0,2.0,0.7884207999995851
2,2,vertex,2,37,17.0,7.0,0.55,1.0,,
2,2,vertex,2,38,25.0,20.0,0.55,1.0,1.0,0.5397188000006281
2,2,vertex,2,39,32.0,20.0,0.55,1.0,,
2,2,vertex,2,40,40.0,20.0,0.55,1.0,1.0,0.28443390000029467
2,2,vertex,3,41,20.0,50.0,1.0,0.55,2.0,0.5627457999999024
2,2,vertex,3,42,10.0,16.0,1.0,0.55,1.0,0.6393105000006472
2,2,vertex,3,43,7.0,22.0,1.0,0.55,2.0,0.9657711999989331
2,2,vertex,3,44,20.0,80.0,1.0,0.55,2.0,1.0594881000015448
2,2,vertex,3,45,10.0,31.0,1.0,0.55,2.0,0.6967437000002974
2,2,vertex,3,46,28.0,36.0,1.0,0.55,1.0,0.6376368999990376
2,2,vertex,3,47,28.0,71.0,1.0,0.55,2.0,0.8066521000000364
2,2,vertex,3,48,14.0,28.0,1.0,0.55,2.0,2.3451701999983925
2,2,vertex,3,49,10.0,20.0,1.0,0.55,2.0,0.6081529999992199
2,2,vertex,3,50,7.0,9.0,1.0,0.55,2.0,0.41397309999956633
2,2,vertex,3,51,89.0,28.0,0.55,1.0,1.0,0.7903466999996738
2,2,vertex,3,52,31.0,10.0,0.55,1.0,2.0,1.0483671000002062
2,2,vertex,3,53,50.0,20.0,0.55,1.0,2.0,0.9370761999998649
2,2,vertex,3,54,28.0,14.0,0.55,1.0,1.0,0.6492735999999866
2,2,vertex,3,55,18.0,14.0,0.55,1.0,,
2,2,vertex,3,56,71.0,28.0,0.55,1.0,1.0,1.7176264999998239
2,2,vertex,3,57,40.0,20.0,0.55,1.0,1.0,5.378543400000126
2,2,vertex,3,58,20.0,10.0,0.55,1.0,2.0,0.37544309999975667
2,2,vertex,3,59,18.0,14.0,0.55,1.0,2.0,0.5754431999994267
2,2,vertex,3,60,28.0,7.0,0.55,1.0,1.0,0.5247997999995277
2,2,vertex,4,61,14.0,7.0,0.55,1.0,,
2,2,vertex,4,62,50.0,20.0,0.55,1.0,2.0,0.8313412999996217
2,2,vertex,4,63,11.0,7.0,0.55,1.0,,
2,2,vertex,4,64,56.0,28.0,0.55,1.0,1.0,0.6590446000009251
2,2,vertex,4,65,28.0,7.0,0.55,1.0,1.0,0.5792134999992413
2,2,vertex,4,66,9.0,7.0,0.55,1.0,1.0,1.1227816000009625
2,2,vertex,4,67,112.0,28.0,0.55,1.0,1.0,0.7259350000003906
2,2,vertex,4,68,45.0,28.0,0.55,1.0,2.0,0.8293470000007801
2,2,vertex,4,69,14.0,7.0,0.55,1.0,1.0,0.5222955000008369
2,2,vertex,4,70,44.0,14.0,0.55,1.0,,
2,2,vertex,4,71,14.0,56.0,1.0,0.55,2.0,0.437298700000639
2,2,vertex,4,72,7.0,14.0,1.0,0.55,1.0,0.7029130999998756
2,2,vertex,4,73,20.0,32.0,1.0,0.55,1.0,0.9840862999990065
2,2,vertex,4,74,20.0,80.0,1.0,0.55,1.0,1.5848726000003523
2,2,vertex,4,75,10.0,12.0,1.0,0.55,1.0,1.2329367000002378
2,2,vertex,4,76,10.0,16.0,1.0,0.55,,
2,2,vertex,4,77,28.0,36.0,1.0,0.55,1.0,0.1303473000007216
2,2,vertex,4,78,14.0,18.0,1.0,0.55,1.0,0.9335423999982595
2,2,vertex,4,79,14.0,56.0,1.0,0.55,2.0,0.5225807999995595
2,2,vertex,4,80,7.0,14.0,1.0,0.55,2.0,0.3677899000012985
2,2,vertex,5,81,20.0,25.0,1.0,0.55,1.0,0.2982267999996111
2,2,vertex,5,82,28.0,89.0,1.0,0.55,2.0,0.5111579999993481
2,2,vertex,5,83,7.0,11.0,1.0,0.55,2.0,0.45746780000081344
2,2,vertex,5,84,14.0,22.0,1.0,0.55,1.0,0.7059847000000445
2,2,vertex,5,85,28.0,56.0,1.0,0.55,1.0,0.42183079999996664
2,2,vertex,5,86,28.0,45.0,1.0,0.55,2.0,0.3911760000010247
2,2,vertex,5,87,10.0,40.0,1.0,0.55,1.0,1.5262254999997538
2,2,vertex,5,88,14.0,28.0,1.0,0.55,1.0,0.8008731000008993
2,2,vertex,5,89,10.0,25.0,1.0,0.55,2.0,1.8375290999993013
2,2,vertex,5,90,28.0,89.0,1.0,0.55,2.0,0.7494679999999789
2,2,vertex,5,91,80.0,20.0,0.55,1.0,1.0,1.4281511000008322
2,2,vertex,5,92,22.0,14.0,0.55,1.0,1.0,0.7011849000009818
2,2,vertex,5,93,22.0,7.0,0.55,1.0,1.0,0.6093703000005348
2,2,vertex,5,94,17.0,7.0,0.55,1.0,2.0,1.6807138000003476
2,2,vertex,5,95,63.0,20.0,0.55,1.0,2.0,0.45965760000035516
2,2,vertex,5,96,56.0,14.0,0.55,1.0,1.0,0.47189340000110747
2,2,vertex,5,97,25.0,10.0,0.55,1.0,1.0,0.4313459000004798
2,2,vertex,5,98,11.0,7.0,0.55,1.0,1.0,0.5807547999992835
2,2,vertex,5,99,9.0,7.0,0.55,1.0,2.0,0.5019238000004407
2,2,vertex,5,100,22.0,14.0,0.55,1.0,1.0,0.6418914000005316
2,2,vertex,6,101,7.0,17.0,1.0,0.55,2.0,0.5933907999988115
2,2,vertex,6,102,10.0,40.0,1.0,0.55,2.0,0.450650000000671
2,2,vertex,6,103,28.0,112.0,1.0,0.55,2.0,0.5453312000008737
2,2,vertex,6,104,20.0,63.0,1.0,0.55,2.0,0.6502989000000525
2,2,vertex,6,105,10.0,31.0,1.0,0.55,2.0,0.46120650000013086
2,2,vertex,6,106,20.0,63.0,1.0,0.55,1.0,0.3295192000004761
2,2,vertex,6,107,7.0,9.0,1.0,0.55,1.0,0.6217238000008507
2,2,vertex,6,108,10.0,25.0,1.0,0.55,2.0,0.3499102000005223
2,2,vertex,6,109,14.0,22.0,1.0,0.55,1.0,0.6697494999989431
2,2,vertex,6,110,7.0,22.0,1.0,0.55,2.0,0.3548255000005156
2,2,vertex,6,111,12.0,10.0,0.55,1.0,2.0,0.27596470000028717
2,2,vertex,6,112,89.0,28.0,0.55,1.0,1.0,0.5766298999988066
2,2,vertex,6,113,16.0,10.0,0.55,1.0,1.0,0.4838515000010375
2,2,vertex,6,114,12.0,10.0,0.55,1.0,2.0,0.2938733999999954
2,2,vertex,6,115,20.0,10.0,0.55,1.0,2.0,0.32557119999910356
2,2,vertex,6,116,25.0,10.0,0.55,1.0,2.0,0.42058040000122787
2,2,vertex,6,117,35.0,14.0,0.55,1.0,2.0,0.5456825999991111
2,2,vertex,6,118,36.0,28.0,0.55,1.0,2.0,0.47587859999839566
2,2,vertex,6,119,36.0,28.0,0.55,1.0,2.0,0.600809699999445
2,2,vertex,6,120,71.0,28.0,0.55,1.0,1.0,0.41913039999963075
2,3,ips,1,1,14.0,7.0,0.55,1.0,1.0,0.8828556000000845
2,3,ips,1,2,25.0,20.0,0.55,1.0,2.0,0.45755750000012085
2,3,ips,1,3,56.0,14.0,0.55,1.0,1.0,0.8793138000001051
2,3,ips,1,4,45.0,28.0,0.55,1.0,2.0,0.4745937000000424
2,3,ips,1,5,44.0,14.0,0.55,1.0,1.0,0.529774500000002
2,3,ips,1,6,89.0,28.0,0.55,1.0,1.0,0.548967000000161
2,3,ips,1,7,56.0,14.0,0.55,1.0,1.0,0.5501904999998857
2,3,ips,1,8,56.0,28.0,0.55,1.0,2.0,0.25255540000011933
2,3,ips,1,9,25.0,10.0,0.55,1.0,2.0,0.1759538999999961
2,3,ips,1,10,9.0,7.0,0.55,1.0,2.0,0.22156780000000253
2,3,ips,1,11,10.0,25.0,1.0,0.55,2.0,0.9437768000000517
2,3,ips,1,12,14.0,28.0,1.0,0.55,1.0,0.26005239999992114
2,3,ips,1,13,7.0,14.0,1.0,0.55,2.0,0.23640470000009373
2,3,ips,1,14,14.0,22.0,1.0,0.55,2.0,0.39273570000005975
2,3,ips,1,15,14.0,18.0,1.0,0.55,1.0,0.4260731999999905
2,3,ips,1,16,14.0,18.0,1.0,0.55,2.0,0.3990150000001904
2,3,ips,1,17,7.0,17.0,1.0,0.55,2.0,0.4523993000000246
2,3,ips,1,18,7.0,11.0,1.0,0.55,2.0,0.34857970000001615
2,3,ips,1,19,7.0,22.0,1.0,0.55,2.0,0.37779760000012175
2,3,ips,1,20,28.0,71.0,1.0,0.55,1.0,0.24443120000000818
2,3,ips,2,21,63.0,20.0,0.55,1.0,1.0,0.3577173999999559
2,3,ips,2,22,112.0,28.0,0.55,1.0,1.0,0.3968274000001273
2,3,ips,2,23,16.0,10.0,0.55,1.0,2.0,0.592706299999918
2,3,ips,2,24,17.0,7.0,0.55,1.0,2.0,0.2836973000000853
2,3,ips,2,25,50.0,20.0,0.55,1.0,2.0,0.4859764999998788
2,3,ips,2,26,14.0,7.0,0.55,1.0,2.0,0.29043830000001947
2,3,ips,2,27,28.0,14.0,0.55,1.0,1.0,0.4830537000000277
2,3,ips,2,28,80.0,20.0,0.55,1.0,1.0,0.7371971000000173
2,3,ips,2,29,31.0,10.0,0.55,1.0,1.0,0.5223269999999047
2,3,ips,2,30,28.0,14.0,0.55,1.0,2.0,0.4991333999998915
2,3,ips,2,31,14.0,28.0,1.0,0.55,2.0,0.41110900000012407
2,3,ips,2,32,28.0,56.0,1.0,0.55,1.0,0.15203150000002097
2,3,ips,2,33,20.0,50.0,1.0,0.55,2.0,0.2898725000000013
2,3,ips,2,34,20.0,25.0,1.0,0.55,1.0,0.6634383999999329
2,3,ips,2,35,10.0,12.0,1.0,0.55,2.0,0.25257080000008614
2,3,ips,2,36,7.0,9.0,1.0,0.55,2.0,0.09984920000010788
2,3,ips,2,37,28.0,45.0,1.0,0.55,1.0,0.3713788999998542
2,3,ips,2,38,28.0,36.0,1.0,0.55,1.0,0.5738005999999132
2,3,ips,2,39,20.0,63.0,1.0,0.55,2.0,0.5658358000000021
2,3,ips,2,40,10.0,40.0,1.0,0.55,2.0,0.25786790000006476
2,3,ips,3,41,20.0,32.0,1.0,0.55,2.0,0.45978200000013203
2,3,ips,3,42,28.0,71.0,1.0,0.55,2.0,0.3386465999999544
2,3,ips,3,43,20.0,25.0,1.0,0.55,2.0,1.0577676000000338
2,3,ips,3,44,14.0,44.0,1.0,0.55,2.0,0.36786549999987983
2,3,ips,3,45,10.0,16.0,1.0,0.55,2.0,0.2812421000000995
2,3,ips,3,46,10.0,25.0,1.0,0.55,2.0,0.2734547999998682
2,3,ips,3,47,20.0,40.0,1.0,0.55,1.0,0.35764210000000674
2,3,ips,3,48,10.0,20.0,1.0,0.55,2.0,0.18255629999995904
2,3,ips,3,49,7.0,22.0,1.0,0.55,2.0,0.2853464999998323
2,3,ips,3,50,7.0,28.0,1.0,0.55,1.0,0.3318666000000121
2,3,ips,3,51,17.0,7.0,0.55,1.0,2.0,0.4050662999998451
2,3,ips,3,52,22.0,7.0,0.55,1.0,1.0,0.3651978000002032
2,3,ips,3,53,112.0,28.0,0.55,1.0,1.0,0.34850360000021396
2,3,ips,3,54,35.0,14.0,0.55,1.0,1.0,0.5088680999997166
2,3,ips,3,55,11.0,7.0,0.55,1.0,2.0,0.34041670000033264
2,3,ips,3,56,31.0,10.0,0.55,1.0,1.0,0.2554304999998749
2,3,ips,3,57,18.0,14.0,0.55,1.0,2.0,0.4653592999998466
2,3,ips,3,58,25.0,20.0,0.55,1.0,2.0,0.447984599999927
2,3,ips,3,59,63.0,20.0,0.55,1.0,1.0,0.3508678000002874
2,3,ips,3,60,50.0,20.0,0.55,1.0,1.0,0.5077354000000014
2,3,ips,4,61,10.0,40.0,1.0,0.55,2.0,0.2745368000000745
2,3,ips,4,62,28.0,56.0,1.0,0.55,1.0,0.4903196999998656
2,3,ips,4,63,20.0,63.0,1.0,0.55,2.0,0.427900099999988
2,3,ips,4,64,7.0,11.0,1.0,0.55,2.0,0.3720448999997785
2,3,ips,4,65,14.0,22.0,1.0,0.55,1.0,0.4181527999999304
2,3,ips,4,66,28.0,36.0,1.0,0.55,1.0,0.8354169999998078
2,3,ips,4,67,10.0,12.0,1.0,0.55,2.0,0.3912590999998571
2,3,ips,4,68,28.0,45.0,1.0,0.55,1.0,0.39920140000005233
2,3,ips,4,69,7.0,28.0,1.0,0.55,2.0,0.3779230000000098
2,3,ips,4,70,10.0,31.0,1.0,0.55,2.0,0.3113146999999117
2,3,ips,4,71,20.0,10.0,0.55,1.0,1.0,0.4924929999997403
2,3,ips,4,72,56.0,28.0,0.55,1.0,1.0,0.2753325000003599
2,3,ips,4,73,40.0,20.0,0.55,1.0,2.0,0.42894840000008116
2,3,ips,4,74,22.0,14.0,0.55,1.0,2.0,0.49790389999995455
2,3,ips,4,75,89.0,28.0,0.55,1.0,1.0,0.914965200000097
2,3,ips,4,76,32.0,20.0,0.55,1.0,2.0,0.500125399999888
2,3,ips,4,77,25.0,10.0,0.55,1.0,2.0,0.3169683000000987
2,3,ips,4,78,16.0,10.0,0.55,1.0,1.0,0.7691198000001691
2,3,ips,4,79,36.0,28.0,0.55,1.0,1.0,0.5705868999998529
2,3,ips,4,80,45.0,28.0,0.55,1.0,2.0,0.42474399999991874
2,3,ips,5,81,20.0,50.0,1.0,0.55,2.0,0.5709060999997746
2,3,ips,5,82,14.0,44.0,1.0,0.55,2.0,0.30897890000005646
2,3,ips,5,83,20.0,32.0,1.0,0.55,2.0,0.4042971999997462
2,3,ips,5,84,20.0,80.0,1.0,0.55,2.0,0.5388130000001183
2,3,ips,5,85,14.0,35.0,1.0,0.55,2.0,0.2952895000003082
2,3,ips,5,86,28.0,112.0,1.0,0.55,2.0,0.6518078000003555
2,3,ips,5,87,7.0,14.0,1.0,0.55,2.0,0.2278486000000015
